date,gate,departure_hour,statusID
2000-02-10,A6,2:53,6
1960-01-06,X1,21:58,1
2008-09-23,T3,17:47,1
2000-08-01,W9,8:45,1
2007-07-27,Y5,0:25,2
2013-10-07,G1,7:03,1
1972-02-18,Z8,18:00,10
1999-11-13,F3,18:07,1
1961-03-21,N5,7:26,1
2016-02-21,Q6,14:32,1
1971-09-05,Y1,12:07,4
1955-01-29,E5,2:06,1
1951-06-12,T9,8:29,1
1981-08-19,P1,15:06,1
1956-08-23,Y1,1:04,1
2010-06-27,A2,17:37,3
1992-06-04,Z4,5:32,1
1998-11-09,X0,18:33,1
1970-12-19,T4,1:09,1
2002-10-13,G5,13:25,5
2015-05-20,R4,11:22,1
1960-04-02,J3,22:27,8
2004-10-25,K1,12:25,1
1986-05-17,B9,22:54,1
1991-09-21,V0,9:20,3
1952-12-05,M2,3:30,3
1960-04-12,W5,3:59,3
2007-05-01,Z1,17:02,5
2019-09-17,G3,21:23,3
1964-10-09,X3,5:51,1
2002-03-12,U3,4:38,1
1964-06-04,P8,7:07,1
2007-02-27,S1,7:57,11
1985-05-31,Z8,3:49,6
1975-05-19,U5,17:24,1
2004-06-10,Y5,20:19,4
1976-12-08,R7,12:13,1
1998-02-27,I4,10:26,7
1953-05-07,Y3,21:29,1
1994-09-14,P7,17:39,7
1984-02-28,M8,4:08,2
2007-09-13,O8,19:25,4
1973-08-28,G0,20:12,1
1955-07-15,Y4,6:47,13
1962-08-08,Q2,22:12,2
1983-05-14,A5,0:53,1
1967-02-25,X4,16:06,1
1953-10-28,V4,8:51,1
1972-04-01,E2,9:17,10
1984-10-16,K9,14:28,4
2007-11-07,A4,22:50,11
1966-02-21,B6,20:07,1
2003-05-16,X7,1:16,1
1956-04-09,F3,8:34,5
2003-05-12,J9,1:42,5
1977-04-06,Z0,7:29,9
1983-02-14,L3,16:53,1
1980-05-16,M3,12:57,11
2019-10-22,B7,12:57,2
1960-06-28,L0,14:53,8
1988-08-16,A0,2:08,4
1957-07-21,A2,18:27,1
2004-06-16,S1,6:10,1
1989-09-01,I8,14:48,8
2011-09-10,F2,3:16,2
1971-01-26,I1,22:41,1
2012-04-18,G4,14:21,12
1975-02-08,W9,3:17,1
1970-11-10,N9,14:24,10
1956-07-07,C1,20:57,1
2006-04-20,M8,18:36,2
1977-07-10,K0,19:35,6
2003-06-14,P4,12:55,1
2006-10-18,V9,6:31,1
2019-02-27,L3,13:24,1
1987-06-05,H3,12:13,1
1953-08-05,O4,18:41,1
2016-03-07,K8,14:34,9
1990-05-05,D7,11:38,1
1954-06-11,M4,3:31,5
1986-08-26,H3,7:23,3
2016-12-04,Z4,22:48,1
1989-07-24,E7,23:44,1
2005-09-06,H5,11:07,1
1954-12-12,Q9,14:41,1
1990-09-15,U9,14:04,5
1952-07-02,M1,17:57,1
1979-03-22,M2,16:56,1
2015-09-11,D6,20:26,1
1958-08-09,O2,5:46,1
1992-06-20,B6,7:21,1
2005-05-10,P1,4:24,1
1993-06-04,Y2,1:44,1
1978-11-10,K1,14:21,10
1956-03-19,J4,12:50,9
1988-09-17,K0,9:26,2
1950-03-05,W8,7:01,1
1974-03-28,F0,21:18,5
1980-09-10,Y2,6:10,4
1980-12-17,K5,0:23,4
1954-01-23,A3,5:39,6
1983-04-25,Z2,8:33,1
1982-07-20,Q8,11:53,1
1995-04-15,T7,5:21,9
2009-09-07,F5,14:59,6
1984-01-04,Z1,11:36,1
1993-11-17,H4,13:13,3
1965-02-24,X3,8:06,1
1981-05-17,I7,5:36,4
1993-11-21,O9,15:46,1
1976-01-15,U1,6:59,9
2003-06-27,E1,5:47,8
1970-05-28,D0,22:01,2
1950-04-21,T3,23:01,1
1956-12-24,C7,8:39,1
1962-09-22,R5,13:48,6
2015-09-04,S2,20:48,10
1970-07-08,Y1,15:02,12
1968-08-03,E9,17:44,11
1981-02-20,D9,2:24,1
1953-10-28,K4,21:36,1
1986-05-04,Y9,2:08,1
1986-02-03,C9,14:51,3
1957-03-31,N0,18:08,2
1950-10-23,J7,2:12,2
1950-11-19,K6,18:02,8
1979-07-10,P9,8:30,15
2012-06-15,T2,13:00,10
1959-07-16,A2,20:50,1
1997-03-03,T6,11:57,11
1964-09-12,Y3,23:01,12
1958-08-26,F3,22:21,12
1961-08-27,J0,4:38,2
1953-08-10,I9,21:59,1
1984-01-05,J4,20:43,1
1974-09-13,I4,21:04,15
1986-06-06,C9,18:17,2
2010-04-06,N8,15:51,7
1997-12-29,S1,4:39,11
1977-07-21,I4,6:07,2
1991-03-15,K7,11:17,1
1994-09-19,K4,20:02,15
2013-05-16,W3,5:30,4
1965-06-19,Y2,11:57,1
2015-07-01,I3,14:42,1
1985-08-03,Z3,1:25,3
1971-12-13,H1,12:49,5
2004-07-10,X0,7:11,1
1977-08-06,N7,12:09,2
1993-06-09,S9,11:09,4
2016-10-06,V9,23:34,15
1991-01-28,L4,18:20,1
1995-03-24,H5,18:37,5
1950-04-07,G0,12:13,4
2012-09-04,Y3,17:10,1
1952-04-16,T9,0:48,8
2015-03-30,F3,12:06,8
2008-10-22,V2,14:01,8
1988-07-21,I5,14:35,5
1990-05-18,I2,16:43,1
1978-06-06,E2,21:11,2
1964-03-25,G8,7:32,5
1967-03-22,X7,10:16,2
1979-02-09,X8,11:48,1
2020-06-22,Y7,6:24,3
2008-01-23,C3,11:35,6
1986-08-20,Q4,11:47,1
1974-04-16,Y6,7:21,6
1972-02-01,T7,5:23,4
2005-11-28,G8,3:57,1
1992-01-19,K1,7:45,2
1988-05-31,L2,0:35,1
1988-07-02,L1,13:35,4
2003-03-18,V1,14:05,1
2019-04-08,Q5,20:20,1
2009-11-15,X8,18:38,10
1952-01-31,D8,3:01,2
1952-01-27,C2,17:39,1
2010-01-03,J0,13:30,1
2000-08-05,O5,8:18,7
1988-04-14,P8,3:30,9
1953-12-28,T5,3:23,1
1976-09-25,Z3,5:39,5
1955-02-23,V5,22:44,5
1984-02-04,S4,17:46,2
1963-09-21,E1,15:21,5
2000-06-27,P1,18:04,2
1957-10-18,J4,5:49,2
2016-02-15,B1,20:46,11
1956-04-27,K2,3:09,1
1950-10-11,F9,16:17,4
2009-09-20,A0,5:16,1
1953-07-09,A2,21:10,6
1970-01-26,T0,14:52,11
2020-01-16,P8,4:49,1
1988-07-09,E1,13:58,5
1995-04-22,A6,15:00,6
1952-06-28,O8,9:15,1
1982-12-16,A7,10:17,11
1966-01-07,Q4,2:40,3
2019-11-09,G9,22:35,2
1960-05-18,Z3,11:09,10
1966-01-26,X6,3:14,1
1966-01-09,I7,20:44,2
2009-08-24,O2,6:50,2
1960-04-07,T3,13:51,8
1950-07-24,M4,16:48,1
2019-04-07,X9,5:13,1
2020-08-04,Z4,11:31,1
1972-02-29,C1,3:41,2
1995-06-27,A3,12:40,1
1983-06-03,I0,8:01,1
1986-06-04,Y4,1:09,1
1987-03-19,Y0,5:09,1
2008-08-24,O2,12:44,2
1982-09-23,O4,9:24,10
2009-02-13,O8,23:28,5
1998-09-03,Q6,4:33,9
2019-01-14,G5,12:21,1
1959-04-20,A2,11:19,4
2017-08-12,H5,10:57,1
1954-09-04,C0,17:23,1
1977-03-12,Q5,5:43,10
1970-10-16,B1,16:04,1
1971-10-23,V1,13:18,1
1990-08-04,Z4,5:31,1
2001-03-09,Q1,10:56,11
1967-02-04,L2,20:09,2
1951-02-21,S6,22:56,1
1986-06-22,D0,6:22,1
1977-11-26,Q5,3:20,1
1956-01-24,P2,13:29,2
1965-04-10,G9,16:26,3
1984-08-17,B5,1:06,2
1952-12-27,H2,0:45,1
2017-04-17,H0,21:10,1
2015-04-28,J1,15:23,11
1979-11-11,K9,6:16,9
1954-05-21,X4,11:37,1
1953-08-15,M8,13:54,6
1992-10-14,T6,10:21,1
1952-05-20,U1,8:51,1
1996-09-27,T6,7:42,1
1971-01-02,A4,21:49,6
2004-09-25,J9,12:53,1
1985-03-08,D9,20:30,1
1965-03-11,H7,12:24,3
1963-05-03,P8,5:45,1
1984-11-15,O3,1:07,1
1999-05-21,G0,15:10,1
2005-09-05,Y6,6:03,1
1976-10-13,U8,3:58,1
2006-03-15,A6,17:37,1
2007-06-09,G4,16:11,1
1961-02-25,C2,16:57,1
2011-01-27,B1,4:19,1
1972-09-07,L9,1:02,1
1957-05-20,L6,4:55,2
1958-01-15,N4,15:06,1
1988-01-04,S7,14:35,8
2011-06-12,M2,3:57,10
1970-01-24,I1,7:47,1
2012-03-07,F8,12:47,9
1992-01-08,D9,18:32,1
2006-05-15,D3,2:40,13
2019-04-01,L8,10:33,1
1952-06-09,W1,21:12,4
1975-03-12,A4,9:27,1
2005-11-27,H7,11:51,1
1993-10-07,Z2,19:04,1
1955-07-04,Y5,14:09,1
1983-08-03,N9,1:49,1
1984-04-26,M4,22:43,1
1981-10-11,W8,16:35,3
1969-02-18,K3,9:19,1
1983-08-19,V4,9:53,10
1974-12-04,V9,21:30,3
1976-05-04,X0,9:46,1
1990-08-01,C2,22:42,1
2017-08-19,L4,11:43,1
1990-11-27,E9,13:11,1
1994-12-12,B4,14:08,3
1970-02-06,F3,22:15,1
1995-09-14,C3,18:16,9
2003-03-21,N3,9:21,1
1973-09-05,E9,17:01,2
2012-06-14,X8,17:59,1
1996-01-24,H1,20:56,1
2020-11-21,B4,10:33,4
1961-07-13,D8,4:04,1
1981-09-19,G3,7:26,10
1996-04-01,H1,16:42,1
1994-12-19,N4,7:16,1
1967-08-10,E6,2:19,2
1982-04-17,X7,3:55,7
1982-06-03,R7,3:27,3
2017-06-11,Y4,16:19,1
1996-10-17,K3,15:32,1
1957-07-20,D5,20:26,1
2004-10-04,D2,8:23,1
1959-11-12,B8,17:13,8
2001-03-18,N9,15:48,7
1974-09-26,L2,11:42,1
1977-09-17,H1,19:23,2
1970-05-16,X0,1:44,1
1997-09-23,R6,20:01,1
1951-01-17,B1,19:15,6
2008-01-01,Y9,21:01,2
1999-07-27,O0,7:36,1
2012-01-24,E4,6:26,1
1993-09-19,W8,20:49,1
2008-05-10,J3,2:25,1
2012-05-29,Y8,8:11,1
1998-01-18,M1,22:38,2
2000-10-10,L9,4:15,1
1951-08-04,L6,17:33,6
1973-07-18,W8,15:13,3
1969-11-06,D5,1:42,3
1992-03-16,L6,12:40,4
2012-06-28,J8,9:03,1
1967-04-10,S7,8:44,2
2010-12-13,C9,19:10,2
2012-11-27,Q9,2:49,1
2012-04-06,H0,19:16,1
1962-10-10,E3,22:19,1
2000-09-20,Y6,22:30,4
1972-01-18,E4,2:06,2
1981-06-26,G8,13:40,1
1952-01-03,R5,15:35,1
1990-09-06,T3,12:10,1
2008-10-10,O5,10:27,1
1987-01-26,F0,23:35,1
1981-02-03,D2,9:02,11
1972-09-06,N0,13:06,1
1998-04-29,Z7,16:01,1
1954-08-21,U4,15:57,1
2009-02-22,U4,18:47,1
1989-01-18,Y7,6:24,1
1979-10-26,K2,0:08,7
1951-10-28,W5,2:45,7
1975-04-14,O7,9:04,1
1950-08-02,G1,17:57,8
1995-11-03,S7,1:42,1
2006-11-17,P7,12:47,1
1986-03-17,Y2,23:57,1
1965-04-14,N5,14:38,1
2020-09-04,V8,8:50,11
2016-01-09,Q3,5:26,10
1992-10-17,M0,14:36,3
1962-02-28,N0,19:39,5
1950-01-01,E9,1:59,3
1994-03-24,X0,5:05,5
2002-10-08,Z7,23:46,2
2003-02-20,S7,6:56,5
1990-07-09,X5,9:25,15
1985-04-07,E7,14:55,4
1981-01-10,N7,7:07,5
2012-05-05,O5,14:53,1
1996-06-18,U8,1:17,1
1994-04-27,L3,0:55,6
1976-02-06,R8,14:49,2
1999-08-29,O4,10:00,1
2009-12-23,V7,21:22,10
1965-10-24,R0,5:27,1
1993-12-27,R3,8:20,2
2000-08-13,U3,8:00,1
1987-08-03,F5,13:57,1
1998-01-11,S0,0:47,10
1954-01-15,Y8,6:42,1
1960-04-27,U5,11:00,1
1971-09-23,M4,13:20,15
1988-11-13,F1,22:03,4
1973-01-29,O5,14:59,4
2011-01-11,P6,14:32,7
2016-03-11,X2,19:15,4
1955-06-18,D3,2:40,1
1951-04-21,X4,2:10,1
1983-07-04,F5,22:32,1
1995-06-20,E9,16:40,2
1962-03-13,O6,21:54,2
2017-06-04,P6,22:12,2
2009-08-30,K8,0:34,6
1995-09-02,T9,14:56,3
1988-04-13,F0,14:13,1
2013-08-10,D9,6:20,2
1950-01-20,I8,6:10,2
1997-07-15,C7,12:37,1
2018-09-14,I8,2:08,5
1985-05-23,F8,3:09,1
1963-06-08,O6,10:59,1
1999-03-09,D6,10:23,1
1975-01-13,Z6,21:48,8
1970-12-23,C7,15:53,1
1966-10-08,W9,12:36,12
1994-07-01,R8,7:28,2
2014-03-04,W4,18:09,2
1979-03-28,Z1,2:21,12
2016-09-30,B4,16:11,9
1964-10-23,J2,11:11,2
1966-04-06,O2,12:38,1
1960-02-12,G3,23:41,11
2011-12-20,O4,1:09,3
2006-12-06,F7,1:37,1
2010-01-11,K2,17:53,3
1997-06-17,V1,22:52,1
1972-01-13,Z3,14:58,1
1994-01-29,D1,17:00,2
1964-01-17,P0,16:53,7
1991-10-02,C3,3:59,7
2003-08-28,T2,10:07,1
2008-02-01,C7,19:57,1
1982-05-15,K7,9:48,5
2014-04-16,A2,5:10,1
2020-04-26,I2,2:26,1
2006-01-13,Y0,21:19,1
1993-02-03,O6,8:23,1
2020-03-30,E7,4:10,1
1981-06-02,P4,17:52,1
1995-09-04,J3,23:13,1
1986-02-28,F0,1:42,3
2011-05-21,U7,4:09,1
1997-03-15,J3,4:51,7
1950-10-12,G2,7:27,1
1955-05-05,B0,12:50,12
2007-06-30,F6,19:09,1
1991-09-21,X3,22:43,1
1983-08-25,N5,5:37,1
1951-12-11,V4,18:04,3
1992-11-13,G4,5:27,1
1988-08-24,S5,3:08,1
1954-05-14,R1,9:10,1
1959-01-15,O8,23:13,10
1969-10-12,G8,20:17,1
1975-04-02,L2,17:14,1
2010-05-15,U5,13:03,1
1958-10-18,L5,18:45,1
2015-02-02,H4,20:50,6
1962-11-16,Z3,6:15,1
1979-01-21,O5,8:01,1
1983-01-28,X2,5:44,8
1955-05-27,E2,4:38,9
1993-05-07,Z0,9:37,6
1998-02-20,G3,21:04,10
1975-09-21,N4,1:25,1
1988-06-13,C9,8:52,1
1988-10-13,W0,2:20,2
1981-03-09,I9,7:25,1
1978-11-08,J4,20:38,4
2019-08-22,O6,4:48,1
2017-03-27,K9,20:14,1
1983-03-31,F3,14:45,6
1963-07-27,Z3,7:07,1
1992-12-27,M7,14:07,4
1997-03-29,Q1,8:13,4
1999-11-19,E1,4:10,1
1953-07-29,G6,18:07,3
1959-09-11,E1,10:18,1
2006-01-25,F8,2:11,5
1986-01-15,S1,4:17,1
2007-10-04,J8,23:20,1
1980-07-11,A4,12:46,1
1962-09-11,N0,5:52,4
1968-09-30,W1,6:24,2
1991-08-10,O8,21:17,1
1985-07-03,Y7,21:18,3
1967-11-03,O1,13:35,1
1958-12-01,O5,10:55,12
1962-04-09,F4,8:04,2
2019-05-06,F7,13:03,8
1967-02-06,V6,10:06,5
2009-04-01,F3,10:55,1
1991-07-17,Y5,9:54,3
2007-09-17,C8,6:40,4
2001-01-01,I6,19:52,1
1950-09-22,X0,15:24,1
1980-05-11,O7,14:07,1
1995-05-12,T2,17:22,7
1960-08-16,E4,8:45,5
1999-02-14,V0,9:36,2
2018-12-23,L6,1:27,5
1955-03-18,W4,8:20,1
1950-05-08,W6,14:37,3
2013-12-14,A5,21:36,1
1978-09-09,J8,7:55,3
1982-10-04,W6,0:30,1
1980-09-25,I1,19:26,1
1958-01-04,W3,4:34,5
1974-12-07,M7,10:30,3
1978-01-12,P9,19:22,1
1968-05-09,L4,5:35,5
1983-01-28,G0,10:50,1
2009-07-04,Z8,22:46,2
2007-10-09,Y2,10:33,1
2020-03-18,T9,15:40,5
1961-01-03,O0,16:30,1
1959-01-13,K3,0:43,3
2019-12-17,E8,18:29,1
2019-05-26,N4,11:07,1
2009-03-06,Y0,15:42,2
1997-05-29,N0,17:46,3
1950-04-17,W8,16:12,1
1962-03-31,L2,20:59,11
2013-06-28,G5,12:12,1
1955-10-18,Q2,18:30,1
1974-02-27,L9,15:51,1
1965-05-19,H8,5:35,1
1964-11-01,D2,4:54,1
1960-08-07,P5,16:15,4
1964-12-31,C6,10:26,1
2004-02-24,D2,15:03,3
1956-11-24,U5,14:13,7
2002-08-02,T1,9:48,1
1976-10-07,M8,4:23,1
1995-06-26,Z1,4:31,7
1977-11-16,X0,12:16,1
2014-04-03,X7,12:18,1
1963-08-22,G3,13:21,3
1978-05-03,Z0,16:45,1
1989-08-22,L2,10:05,5
1986-02-18,F6,23:33,10
1991-03-10,O3,9:57,8
1986-04-04,B5,12:08,1
2004-05-05,M4,16:36,15
2004-02-13,C8,8:03,5
1976-10-12,G5,6:23,1
1962-08-11,J7,23:05,1
2002-09-17,G7,13:57,1
1987-10-11,U5,14:07,5
1977-06-19,P6,3:39,5
2021-01-06,J5,9:08,1
1984-05-09,W2,16:05,3
2019-11-16,N5,5:20,12
2013-02-27,P0,10:51,3
2004-05-20,Z6,12:24,1
1978-03-04,Z2,20:18,5
1950-06-30,I5,4:50,9
2003-09-12,V5,2:33,1
1971-02-24,F3,18:03,1
1960-01-08,E4,21:05,5
1983-08-03,H5,7:09,15
2010-02-01,O3,19:04,1
2005-07-22,M2,5:33,4
1975-03-13,C8,20:23,7
1978-10-20,Z9,12:41,1
1972-02-15,O0,9:34,1
1970-08-24,C4,23:03,2
1980-04-28,G6,2:23,10
1968-08-25,Q3,4:23,1
2019-03-02,C1,4:06,3
1995-08-17,H0,9:09,1
2009-03-28,D9,21:13,5
2014-04-13,S7,4:00,1
1984-08-14,K6,10:36,2
1952-05-22,A0,19:10,1
1954-11-18,X6,12:01,1
2018-06-05,R6,18:25,6
1968-11-16,O1,9:59,1
1963-02-28,V6,14:14,1
1999-03-23,M1,5:41,6
1984-02-02,U3,21:00,12
2005-10-07,Z2,17:17,8
2008-04-09,K1,6:22,1
1986-03-24,E3,10:20,1
1995-07-06,I5,14:20,8
1997-05-14,L8,15:55,1
1982-05-06,F9,9:36,1
1960-11-23,W0,17:03,1
1963-01-18,T7,5:05,1
1984-06-20,V6,4:13,1
1986-02-05,O0,18:34,1
1962-10-23,B6,14:05,12
1989-03-21,K1,15:50,5
2012-11-01,K4,7:31,1
2016-05-13,T5,15:34,6
1973-10-10,A8,21:32,1
1957-07-08,K1,19:48,1
1990-12-27,L2,18:48,11
2005-02-28,H6,10:11,6
1956-10-04,T2,21:28,2
1989-02-06,R5,16:44,2
1981-03-28,K1,22:02,1
1969-03-19,E4,20:18,2
1988-10-03,N9,1:11,2
1965-01-13,K8,0:34,7
1981-08-20,S7,0:49,4
1992-12-13,Y0,8:47,12
2019-01-05,C9,1:04,8
1986-07-31,V4,15:19,4
1988-10-26,D8,19:07,1
2019-03-20,Y3,23:47,1
2002-12-09,E8,12:10,6
2012-10-26,V2,19:16,3
1961-04-05,P4,7:57,1
1967-02-15,L0,13:32,5
1972-12-17,Y1,6:33,6
1950-01-30,Z7,10:38,1
1983-04-11,F8,0:13,5
1966-04-29,B8,1:33,2
1987-03-25,B5,14:51,6
1994-06-11,U2,17:56,1
1998-12-25,G0,13:54,8
1959-08-20,O4,16:09,5
1954-08-28,Q0,11:32,8
2012-01-18,K6,16:31,3
2009-07-26,U9,22:11,13
2011-02-05,V9,8:44,1
1998-02-27,V6,15:37,1
1976-09-24,L6,20:43,5
1967-05-15,O5,10:52,9
1986-02-05,P2,10:28,3
1978-10-08,Z8,17:38,1
1953-06-10,G9,9:31,1
2012-01-03,E9,10:33,9
1990-10-13,D0,6:23,3
2002-02-28,P3,18:48,1
1993-03-03,R3,5:55,2
1963-11-16,O6,2:18,5
2009-11-12,A2,22:17,1
1960-11-15,J0,2:17,1
2010-09-17,P8,8:31,11
1961-02-18,S2,10:00,1
1986-04-21,C6,0:28,1
1963-10-26,I5,1:31,10
2004-03-19,K5,4:00,1
1974-10-23,O5,0:32,9
1979-04-16,C3,12:22,5
1964-09-19,R8,17:57,1
1981-06-25,U4,1:18,1
1991-11-21,V7,3:57,2
1970-07-16,Y0,16:10,1
1972-06-18,J6,5:28,1
2019-07-06,T4,1:45,1
1971-09-20,N5,11:19,1
2000-11-01,R7,20:01,2
1996-03-29,Y8,16:52,4
1961-08-15,D8,13:27,1
1981-07-20,S0,0:18,1
1976-03-15,D7,12:18,2
2015-09-05,G3,23:48,1
2004-04-30,R0,17:49,1
1976-12-31,O7,7:56,15
1981-12-13,J5,17:01,1
1952-04-01,C9,13:51,10
1981-12-12,M9,13:04,1
1991-09-14,X9,16:09,5
1950-09-04,J1,6:22,7
2006-11-30,B6,20:43,1
1985-12-06,N3,11:53,2
2003-10-29,Y2,23:19,12
1974-08-15,F0,12:52,1
2009-08-09,F1,12:22,1
2002-10-23,X4,4:50,1
1964-11-28,D7,16:32,2
2018-04-13,N2,11:13,1
1968-12-15,W6,11:41,1
1978-05-22,Q9,21:26,1
1974-10-27,F6,12:31,1
1992-03-06,G8,2:04,1
2005-08-05,S3,9:22,1
1985-01-25,D4,10:32,1
1950-05-08,D8,1:27,1
1950-12-09,Z3,3:40,4
2005-04-21,F9,14:58,9
1996-05-01,C1,18:51,11
1967-05-02,D6,3:50,3
1963-02-01,Y1,18:59,1
1956-11-07,D3,20:54,1
1955-10-25,E3,13:11,2
1952-07-22,C8,18:34,2
2005-09-11,V2,23:43,1
1975-03-04,P5,22:58,1
1998-10-16,Z7,21:18,1
1967-12-07,S2,5:18,1
2021-03-04,X6,20:59,6
1997-09-25,E5,6:07,2
2006-12-15,Z3,19:23,1
2003-12-31,X6,19:46,4
2019-01-02,G9,13:19,3
1997-08-24,N0,3:31,2
2018-12-22,U0,23:26,11
1972-02-20,I2,23:27,4
1993-04-25,C6,0:24,12
1991-08-24,K0,15:45,1
1987-11-26,B3,10:08,3
1975-05-02,U4,12:17,1
1970-02-09,W8,13:55,1
1990-11-27,V4,2:40,1
1987-07-05,U5,3:32,3
1956-01-09,C3,20:14,1
1999-08-06,F9,20:00,2
1968-10-29,T7,14:43,1
1954-04-03,H3,4:20,2
1951-05-15,V9,17:02,1
1971-03-15,T4,6:59,1
2021-03-02,Z8,2:19,3
2010-04-18,U0,13:16,4
1990-11-15,Q0,1:36,4
1992-09-25,K2,6:53,1
1977-11-15,N5,9:45,1
1955-07-11,V0,0:44,4
2020-05-24,H3,5:59,13
1977-06-20,B2,3:32,1
2000-11-25,T3,11:23,1
1976-03-07,A2,9:04,3
1999-10-27,Z9,23:39,1
1983-04-07,C7,2:59,1
1950-08-10,O8,13:57,1
1964-02-04,T0,14:27,1
1983-02-02,B1,0:52,3
1960-12-31,P9,19:31,1
1957-06-07,E4,19:15,10
1992-09-02,H7,16:14,2
2018-07-06,A2,5:03,1
1978-02-10,C4,1:38,1
1963-02-03,G3,21:47,1
1993-05-17,F2,17:21,1
1977-12-22,X4,6:12,1
1958-09-29,O2,21:21,3
1986-01-12,Y2,9:51,1
1979-03-12,I3,18:14,6
1981-06-23,C4,14:01,2
1956-08-14,K1,23:49,7
2015-11-02,D2,9:53,11
1981-05-18,H1,21:15,1
2008-10-21,U3,18:37,1
1979-01-04,H7,22:57,1
1952-12-13,H3,21:54,1
2013-12-16,V8,11:17,1
2013-10-09,G1,9:54,1
1970-05-29,H9,9:56,1
2009-07-07,S2,17:49,11
1972-09-11,K9,13:47,1
1970-07-03,G4,17:31,6
1979-03-30,H7,14:39,3
2014-10-14,W5,13:39,1
1972-12-29,K1,0:26,5
2010-05-19,O3,15:25,7
2012-08-27,B0,21:06,1
1962-02-22,I1,20:53,11
1980-09-26,P2,20:06,1
1988-10-29,G5,11:33,2
2017-12-09,N0,5:34,6
1987-08-06,Y9,22:45,1
2003-07-13,M0,6:51,1
1950-06-10,W2,0:37,1
1975-11-18,M9,16:31,4
2005-01-12,O7,0:18,12
1994-07-19,H3,14:24,1
1962-11-04,F6,2:05,1
1985-07-22,K4,21:15,1
1978-02-28,F5,22:28,1
1959-07-09,Q9,6:09,8
1966-07-14,A0,20:19,1
1994-08-17,S5,0:28,3
1988-05-05,K3,22:31,5
2014-07-05,L8,13:14,1
1991-08-19,J6,6:54,1
1984-04-20,N6,1:36,1
2005-08-05,O3,12:20,1
1989-09-29,F4,4:28,1
1968-08-29,E6,0:17,1
1961-06-08,U5,19:08,1
1991-06-28,K9,8:01,4
1956-09-01,W7,12:28,9
2016-08-30,D0,19:46,1
1989-11-03,J5,12:22,1
2002-09-26,W6,22:09,11
2008-02-03,L3,12:20,8
1975-02-28,W2,2:51,11
2021-01-19,H9,12:36,15
2006-05-20,I0,9:55,2
1964-01-05,O2,2:52,4
1953-12-28,S8,17:46,10
2010-08-28,E4,2:44,6
1994-05-27,F4,8:34,10
1992-08-31,K1,9:39,1
1961-10-22,B2,22:12,4
1960-08-31,U0,7:10,1
1994-12-03,E1,1:55,1
1953-12-23,J3,22:05,2
1992-03-12,Y7,13:51,7
2001-03-06,U4,18:18,9
1969-06-08,P1,20:18,1
1953-05-24,E7,0:51,3
2005-03-12,U1,19:32,1
1981-07-04,D8,2:28,6
2019-03-11,D0,7:39,1
1968-05-19,V1,14:31,1
1973-06-14,H8,23:03,1
2001-01-20,N3,6:17,1
1960-11-23,L9,3:24,1
2010-04-10,P4,21:53,2
1998-06-21,G2,6:01,1
1991-12-13,Y8,5:33,2
1994-01-31,V3,0:20,1
1953-09-17,Z6,4:23,7
1997-10-12,X0,15:48,1
1988-12-23,J0,0:13,1
2018-08-09,N2,20:04,1
2011-08-27,L1,13:17,5
1996-06-28,L9,18:10,1
2003-04-08,B5,0:24,1
1983-05-12,E6,4:34,15
1983-07-18,P1,12:58,1
1953-09-12,L9,2:44,2
2013-12-01,Z5,20:23,1
2006-06-23,P8,15:36,1
2016-11-07,N5,7:37,1
2018-08-31,X8,19:13,1
1974-06-01,Y7,14:44,2
2010-11-22,E4,13:17,10
1951-08-16,P9,7:25,7
1962-02-11,K4,7:55,11
1985-02-05,H1,16:06,5
1990-09-17,Z8,14:25,4
1957-02-09,I7,22:12,3
1997-02-02,V8,11:50,11
1951-08-30,G3,15:21,1
1966-03-18,E5,21:04,1
2011-12-19,V4,6:55,2
1988-02-13,G8,13:15,1
1951-05-20,J0,3:48,2
1973-05-22,K4,0:55,1
2005-05-16,G2,17:47,1
2010-11-13,I6,22:12,6
1987-01-13,Y1,11:06,1
1962-05-13,A6,0:05,1
1965-11-02,F1,21:04,1
1993-03-28,V0,1:13,2
1974-09-23,F3,11:34,1
1984-04-13,U1,7:27,1
1957-03-22,L0,0:33,1
1953-01-22,D0,19:28,15
1969-08-16,S4,11:19,1
1959-03-03,N3,10:38,3
1979-02-11,L8,1:29,1
2006-05-11,G4,21:32,1
2000-11-24,U2,2:13,6
2016-05-26,H9,1:29,2
1962-11-06,K6,9:30,11
2017-10-06,I4,13:40,1
1982-03-21,K5,20:59,11
1984-04-10,G7,18:09,1
1988-04-08,Y5,10:29,2
2000-09-21,K5,4:15,1
2016-06-06,W5,21:45,1
2020-02-09,T0,21:51,5
1971-04-20,P5,15:03,1
2015-11-13,Y4,9:22,11
1997-09-24,Z9,17:00,1
2007-11-12,Q7,1:31,1
2009-12-22,G5,15:01,3
1993-02-25,P1,6:47,1
1968-10-07,P6,19:02,1
2020-09-14,M4,13:48,1
1992-10-22,B5,18:52,1
2014-01-17,O0,2:00,9
2000-10-06,Q6,5:06,1
1980-05-21,M1,1:04,1
2001-03-14,X4,22:48,2
1966-07-30,Q2,7:14,1
2020-06-11,Y3,10:31,2
1971-08-16,T9,1:45,1
1950-03-25,M2,21:01,1
1991-10-09,Q0,5:31,1
1969-05-10,C4,22:01,1
1995-01-12,P7,8:56,1
