routeID,destination_airportID,departure_airportID,distance,minimum_petrol,time
758,498,209,NULL,NULL,NULL
759,241,210,NULL,NULL,NULL
760,215,210,NULL,NULL,NULL
761,209,215,NULL,NULL,NULL
762,234,215,NULL,NULL,NULL
763,235,215,NULL,NULL,NULL
764,237,215,NULL,NULL,NULL
765,209,217,NULL,NULL,NULL
766,209,219,NULL,NULL,NULL
767,1347,219,NULL,NULL,NULL
768,5426,219,NULL,NULL,NULL
769,1300,219,NULL,NULL,NULL
770,1318,219,NULL,NULL,NULL
771,229,219,NULL,NULL,NULL
772,1351,219,NULL,NULL,NULL
773,209,220,NULL,NULL,NULL
774,232,220,NULL,NULL,NULL
775,1347,220,NULL,NULL,NULL
776,235,220,NULL,NULL,NULL
777,236,220,NULL,NULL,NULL
778,5426,220,NULL,NULL,NULL
779,1300,220,NULL,NULL,NULL
780,1318,220,NULL,NULL,NULL
781,1319,220,NULL,NULL,NULL
782,229,220,NULL,NULL,NULL
783,1351,220,NULL,NULL,NULL
784,209,221,NULL,NULL,NULL
785,209,222,NULL,NULL,NULL
786,236,222,NULL,NULL,NULL
787,209,223,NULL,NULL,NULL
788,1318,226,NULL,NULL,NULL
789,209,228,NULL,NULL,NULL
790,1300,228,NULL,NULL,NULL
791,1318,228,NULL,NULL,NULL
792,1351,228,NULL,NULL,NULL
793,219,229,NULL,NULL,NULL
794,1182,229,NULL,NULL,NULL
795,209,229,NULL,NULL,NULL
796,232,229,NULL,NULL,NULL
797,1187,229,NULL,NULL,NULL
798,3541,229,NULL,NULL,NULL
799,1347,229,NULL,NULL,NULL
800,1050,229,NULL,NULL,NULL
801,220,229,NULL,NULL,NULL
802,235,229,NULL,NULL,NULL
803,236,229,NULL,NULL,NULL
804,5426,229,NULL,NULL,NULL
805,1364,229,NULL,NULL,NULL
806,1300,229,NULL,NULL,NULL
807,1318,229,NULL,NULL,NULL
808,241,229,NULL,NULL,NULL
809,1351,229,NULL,NULL,NULL
810,1239,229,NULL,NULL,NULL
811,1515,229,NULL,NULL,NULL
812,209,231,NULL,NULL,NULL
813,223,231,NULL,NULL,NULL
814,209,232,NULL,NULL,NULL
815,3542,232,NULL,NULL,NULL
816,220,232,NULL,NULL,NULL
817,237,232,NULL,NULL,NULL
818,241,232,NULL,NULL,NULL
819,229,232,NULL,NULL,NULL
820,209,233,NULL,NULL,NULL
821,1300,233,NULL,NULL,NULL
822,1351,233,NULL,NULL,NULL
823,241,234,NULL,NULL,NULL
824,215,234,NULL,NULL,NULL
825,209,235,NULL,NULL,NULL
826,220,235,NULL,NULL,NULL
827,229,235,NULL,NULL,NULL
828,215,235,NULL,NULL,NULL
829,209,236,NULL,NULL,NULL
830,220,236,NULL,NULL,NULL
831,222,236,NULL,NULL,NULL
832,242,236,NULL,NULL,NULL
833,229,236,NULL,NULL,NULL
834,209,237,NULL,NULL,NULL
835,215,237,NULL,NULL,NULL
836,209,238,NULL,NULL,NULL
837,209,241,NULL,NULL,NULL
838,232,241,NULL,NULL,NULL
839,234,241,NULL,NULL,NULL
840,242,241,NULL,NULL,NULL
841,229,241,NULL,NULL,NULL
842,236,242,NULL,NULL,NULL
843,241,242,NULL,NULL,NULL
844,296,243,NULL,NULL,NULL
845,244,243,NULL,NULL,NULL
846,251,243,NULL,NULL,NULL
847,1347,243,NULL,NULL,NULL
848,271,243,NULL,NULL,NULL
849,871,243,NULL,NULL,NULL
850,872,243,NULL,NULL,NULL
851,251,244,NULL,NULL,NULL
852,246,244,NULL,NULL,NULL
853,1022,244,NULL,NULL,NULL
854,245,244,NULL,NULL,NULL
855,243,244,NULL,NULL,NULL
856,1060,244,NULL,NULL,NULL
857,296,244,NULL,NULL,NULL
858,278,244,NULL,NULL,NULL
859,300,244,NULL,NULL,NULL
860,1347,244,NULL,NULL,NULL
861,209,244,NULL,NULL,NULL
862,1050,244,NULL,NULL,NULL
863,251,245,NULL,NULL,NULL
864,244,245,NULL,NULL,NULL
865,244,246,NULL,NULL,NULL
866,1060,246,NULL,NULL,NULL
867,271,246,NULL,NULL,NULL
868,1040,246,NULL,NULL,NULL
869,3544,246,NULL,NULL,NULL
870,503,246,NULL,NULL,NULL
871,1050,246,NULL,NULL,NULL
872,247,246,NULL,NULL,NULL
873,1515,246,NULL,NULL,NULL
874,246,247,NULL,NULL,NULL
875,245,251,NULL,NULL,NULL
876,244,251,NULL,NULL,NULL
877,300,251,NULL,NULL,NULL
878,1347,251,NULL,NULL,NULL
879,209,251,NULL,NULL,NULL
880,1050,251,NULL,NULL,NULL
881,1347,258,NULL,NULL,NULL
882,273,258,NULL,NULL,NULL
883,503,258,NULL,NULL,NULL
884,246,271,NULL,NULL,NULL
885,1060,271,NULL,NULL,NULL
886,878,271,NULL,NULL,NULL
887,1040,271,NULL,NULL,NULL
888,1347,271,NULL,NULL,NULL
889,1050,271,NULL,NULL,NULL
890,503,271,NULL,NULL,NULL
891,258,273,NULL,NULL,NULL
892,244,278,NULL,NULL,NULL
893,1347,278,NULL,NULL,NULL
894,209,278,NULL,NULL,NULL
895,1050,278,NULL,NULL,NULL
896,1347,284,NULL,NULL,NULL
897,285,284,NULL,NULL,NULL
898,341,285,NULL,NULL,NULL
899,1126,285,NULL,NULL,NULL
900,1128,285,NULL,NULL,NULL
901,1347,285,NULL,NULL,NULL
902,1318,285,NULL,NULL,NULL
903,209,285,NULL,NULL,NULL
904,1050,285,NULL,NULL,NULL
905,1515,285,NULL,NULL,NULL
906,1485,285,NULL,NULL,NULL
907,1300,285,NULL,NULL,NULL
908,284,285,NULL,NULL,NULL
909,1383,285,NULL,NULL,NULL
910,342,291,NULL,NULL,NULL
911,344,291,NULL,NULL,NULL
912,1347,291,NULL,NULL,NULL
913,1364,291,NULL,NULL,NULL
914,1300,291,NULL,NULL,NULL
915,1318,291,NULL,NULL,NULL
916,343,291,NULL,NULL,NULL
917,1383,291,NULL,NULL,NULL
918,1128,293,NULL,NULL,NULL
919,244,296,NULL,NULL,NULL
920,1347,296,NULL,NULL,NULL
921,246,296,NULL,NULL,NULL
922,499,297,NULL,NULL,NULL
923,1050,300,NULL,NULL,NULL
924,3640,300,NULL,NULL,NULL
925,1056,300,NULL,NULL,NULL
926,347,300,NULL,NULL,NULL
927,2840,300,NULL,NULL,NULL
928,2932,300,NULL,NULL,NULL
929,5570,300,NULL,NULL,NULL
930,192,300,NULL,NULL,NULL
931,3223,300,NULL,NULL,NULL
932,1417,300,NULL,NULL,NULL
933,1300,300,NULL,NULL,NULL
934,1383,300,NULL,NULL,NULL
935,503,300,NULL,NULL,NULL
936,5827,300,NULL,NULL,NULL
937,1095,300,NULL,NULL,NULL
938,243,300,NULL,NULL,NULL
939,1060,300,NULL,NULL,NULL
940,878,300,NULL,NULL,NULL
941,1136,300,NULL,NULL,NULL
942,931,300,NULL,NULL,NULL
943,244,300,NULL,NULL,NULL
944,145,300,NULL,NULL,NULL
945,5757,300,NULL,NULL,NULL
946,5872,300,NULL,NULL,NULL
947,209,300,NULL,NULL,NULL
948,1197,300,NULL,NULL,NULL
949,1041,300,NULL,NULL,NULL
950,1047,300,NULL,NULL,NULL
951,1051,300,NULL,NULL,NULL
952,418,300,NULL,NULL,NULL
953,1596,300,NULL,NULL,NULL
954,1515,300,NULL,NULL,NULL
955,1490,300,NULL,NULL,NULL
956,601,300,NULL,NULL,NULL
957,519,300,NULL,NULL,NULL
958,517,300,NULL,NULL,NULL
959,2093,300,NULL,NULL,NULL
960,5968,300,NULL,NULL,NULL
961,5974,300,NULL,NULL,NULL
962,1289,307,NULL,NULL,NULL
963,1286,307,NULL,NULL,NULL
964,1549,334,NULL,NULL,NULL
965,3373,334,NULL,NULL,NULL
966,2801,334,NULL,NULL,NULL
967,1634,335,NULL,NULL,NULL
968,1425,335,NULL,NULL,NULL
969,341,335,NULL,NULL,NULL
970,342,335,NULL,NULL,NULL
971,347,335,NULL,NULL,NULL
972,1644,335,NULL,NULL,NULL
973,1417,335,NULL,NULL,NULL
974,1103,335,NULL,NULL,NULL
975,4470,335,NULL,NULL,NULL
976,3237,335,NULL,NULL,NULL
977,1437,335,NULL,NULL,NULL
978,1034,335,NULL,NULL,NULL
979,499,335,NULL,NULL,NULL
980,3545,337,NULL,NULL,NULL
981,1682,337,NULL,NULL,NULL
982,3223,337,NULL,NULL,NULL
983,1417,337,NULL,NULL,NULL
984,1450,337,NULL,NULL,NULL
985,5951,337,NULL,NULL,NULL
986,5745,337,NULL,NULL,NULL
987,3113,337,NULL,NULL,NULL
988,503,337,NULL,NULL,NULL
989,5827,337,NULL,NULL,NULL
990,1182,337,NULL,NULL,NULL
991,2084,337,NULL,NULL,NULL
992,2093,337,NULL,NULL,NULL
993,1686,337,NULL,NULL,NULL
994,1425,337,NULL,NULL,NULL
995,1470,337,NULL,NULL,NULL
996,3244,337,NULL,NULL,NULL
997,494,337,NULL,NULL,NULL
998,418,337,NULL,NULL,NULL
999,1194,337,NULL,NULL,NULL
1000,499,337,NULL,NULL,NULL
1001,1197,337,NULL,NULL,NULL
1002,3237,337,NULL,NULL,NULL
1003,5968,337,NULL,NULL,NULL
1004,348,337,NULL,NULL,NULL
1005,1572,337,NULL,NULL,NULL
1006,5110,337,NULL,NULL,NULL
1007,2003,337,NULL,NULL,NULL
1008,1167,337,NULL,NULL,NULL
1009,1520,337,NULL,NULL,NULL
1010,1213,337,NULL,NULL,NULL
1011,5974,337,NULL,NULL,NULL
1012,100,337,NULL,NULL,NULL
1013,145,337,NULL,NULL,NULL
1014,155,337,NULL,NULL,NULL
1015,177,337,NULL,NULL,NULL
1016,192,337,NULL,NULL,NULL
1017,5757,337,NULL,NULL,NULL
1018,1347,337,NULL,NULL,NULL
1019,5720,337,NULL,NULL,NULL
1020,5872,337,NULL,NULL,NULL
1021,209,337,NULL,NULL,NULL
1022,2966,337,NULL,NULL,NULL
1023,2840,337,NULL,NULL,NULL
1024,2932,337,NULL,NULL,NULL
1025,2979,337,NULL,NULL,NULL
1026,2860,337,NULL,NULL,NULL
1027,1050,337,NULL,NULL,NULL
1028,3640,337,NULL,NULL,NULL
1029,2575,337,NULL,NULL,NULL
1030,1515,337,NULL,NULL,NULL
1031,3025,337,NULL,NULL,NULL
1032,1490,337,NULL,NULL,NULL
1033,3029,337,NULL,NULL,NULL
1034,2801,337,NULL,NULL,NULL
1035,4470,337,NULL,NULL,NULL
1036,486,337,NULL,NULL,NULL
1037,602,337,NULL,NULL,NULL
1038,5478,337,NULL,NULL,NULL
1039,5471,337,NULL,NULL,NULL
1040,5449,337,NULL,NULL,NULL
1041,5486,337,NULL,NULL,NULL
1042,6079,337,NULL,NULL,NULL
1043,2179,337,NULL,NULL,NULL
1044,2916,337,NULL,NULL,NULL
1045,1644,338,NULL,NULL,NULL
1046,1425,338,NULL,NULL,NULL
1047,1194,338,NULL,NULL,NULL
1048,3237,338,NULL,NULL,NULL
1049,379,339,NULL,NULL,NULL
1050,575,339,NULL,NULL,NULL
1051,726,339,NULL,NULL,NULL
1052,1187,339,NULL,NULL,NULL
1053,628,339,NULL,NULL,NULL
1054,466,339,NULL,NULL,NULL
1055,1286,339,NULL,NULL,NULL
1056,1453,339,NULL,NULL,NULL
1057,1347,339,NULL,NULL,NULL
1058,341,339,NULL,NULL,NULL
1059,1470,339,NULL,NULL,NULL
1060,1170,339,NULL,NULL,NULL
1061,1584,339,NULL,NULL,NULL
1062,1515,339,NULL,NULL,NULL
1063,3298,339,NULL,NULL,NULL
1064,3226,339,NULL,NULL,NULL
1065,1622,339,NULL,NULL,NULL
1066,1417,339,NULL,NULL,NULL
1067,3377,339,NULL,NULL,NULL
1068,503,339,NULL,NULL,NULL
1069,1197,339,NULL,NULL,NULL
1070,474,339,NULL,NULL,NULL
1071,1485,339,NULL,NULL,NULL
1072,1520,339,NULL,NULL,NULL
1073,1319,339,NULL,NULL,NULL
1074,344,339,NULL,NULL,NULL
1075,1481,339,NULL,NULL,NULL
1076,636,339,NULL,NULL,NULL
1077,3237,339,NULL,NULL,NULL
1078,1546,339,NULL,NULL,NULL
1079,1689,339,NULL,NULL,NULL
1080,1175,339,NULL,NULL,NULL
1081,3373,339,NULL,NULL,NULL
1082,1450,339,NULL,NULL,NULL
1083,1176,339,NULL,NULL,NULL
1084,347,339,NULL,NULL,NULL
1085,1239,339,NULL,NULL,NULL
1086,1511,339,NULL,NULL,NULL
1087,1572,339,NULL,NULL,NULL
1088,1510,339,NULL,NULL,NULL
1089,1634,339,NULL,NULL,NULL
1090,407,339,NULL,NULL,NULL
1091,1033,339,NULL,NULL,NULL
1092,1198,339,NULL,NULL,NULL
1093,1182,339,NULL,NULL,NULL
1094,1644,339,NULL,NULL,NULL
1095,1425,339,NULL,NULL,NULL
1096,342,339,NULL,NULL,NULL
1097,1029,339,NULL,NULL,NULL
1098,418,339,NULL,NULL,NULL
1099,1194,339,NULL,NULL,NULL
1100,1423,339,NULL,NULL,NULL
1101,1032,339,NULL,NULL,NULL
1102,343,339,NULL,NULL,NULL
1103,5968,339,NULL,NULL,NULL
1104,1571,339,NULL,NULL,NULL
1105,1034,339,NULL,NULL,NULL
1106,486,339,NULL,NULL,NULL
1107,3640,341,NULL,NULL,NULL
1108,209,341,NULL,NULL,NULL
1109,726,341,NULL,NULL,NULL
1110,3223,341,NULL,NULL,NULL
1111,1644,341,NULL,NULL,NULL
1112,1187,341,NULL,NULL,NULL
1113,1286,341,NULL,NULL,NULL
1114,1498,341,NULL,NULL,NULL
1115,1462,341,NULL,NULL,NULL
1116,1453,341,NULL,NULL,NULL
1117,1480,341,NULL,NULL,NULL
1118,1425,341,NULL,NULL,NULL
1119,1287,341,NULL,NULL,NULL
1120,1470,341,NULL,NULL,NULL
1121,1170,341,NULL,NULL,NULL
1122,335,341,NULL,NULL,NULL
1123,593,341,NULL,NULL,NULL
1124,530,341,NULL,NULL,NULL
1125,1584,341,NULL,NULL,NULL
1126,1515,341,NULL,NULL,NULL
1127,379,341,NULL,NULL,NULL
1128,339,341,NULL,NULL,NULL
1129,3545,341,NULL,NULL,NULL
1130,1417,341,NULL,NULL,NULL
1131,1194,341,NULL,NULL,NULL
1132,1433,341,NULL,NULL,NULL
1133,1443,341,NULL,NULL,NULL
1134,1423,341,NULL,NULL,NULL
1135,3377,341,NULL,NULL,NULL
1136,1427,341,NULL,NULL,NULL
1137,345,341,NULL,NULL,NULL
1138,503,341,NULL,NULL,NULL
1139,1596,341,NULL,NULL,NULL
1140,1032,341,NULL,NULL,NULL
1141,474,341,NULL,NULL,NULL
1142,1485,341,NULL,NULL,NULL
1143,1520,341,NULL,NULL,NULL
1144,1319,341,NULL,NULL,NULL
1145,1481,341,NULL,NULL,NULL
1146,3237,341,NULL,NULL,NULL
1147,1473,341,NULL,NULL,NULL
1148,1546,341,NULL,NULL,NULL
1149,1521,341,NULL,NULL,NULL
1150,1173,341,NULL,NULL,NULL
1151,1051,341,NULL,NULL,NULL
1152,1437,341,NULL,NULL,NULL
1153,1175,341,NULL,NULL,NULL
1154,757,341,NULL,NULL,NULL
1155,3373,341,NULL,NULL,NULL
1156,1603,341,NULL,NULL,NULL
1157,1450,341,NULL,NULL,NULL
1158,1176,341,NULL,NULL,NULL
1159,543,341,NULL,NULL,NULL
1160,1469,341,NULL,NULL,NULL
1161,1571,341,NULL,NULL,NULL
1162,1549,341,NULL,NULL,NULL
1163,285,341,NULL,NULL,NULL
1164,348,341,NULL,NULL,NULL
1165,1511,341,NULL,NULL,NULL
1166,1572,341,NULL,NULL,NULL
1167,1510,341,NULL,NULL,NULL
1168,669,341,NULL,NULL,NULL
1169,1195,341,NULL,NULL,NULL
1170,1179,341,NULL,NULL,NULL
1171,1178,341,NULL,NULL,NULL
1172,1634,341,NULL,NULL,NULL
1173,1033,341,NULL,NULL,NULL
1174,1198,341,NULL,NULL,NULL
1175,1029,341,NULL,NULL,NULL
1176,1103,341,NULL,NULL,NULL
1177,1199,341,NULL,NULL,NULL
1178,343,341,NULL,NULL,NULL
1179,4470,341,NULL,NULL,NULL
1180,1034,341,NULL,NULL,NULL
1181,575,341,NULL,NULL,NULL
1182,466,341,NULL,NULL,NULL
1183,379,342,NULL,NULL,NULL
1184,3367,342,NULL,NULL,NULL
1185,726,342,NULL,NULL,NULL
1186,1187,342,NULL,NULL,NULL
1187,1286,342,NULL,NULL,NULL
1188,1186,342,NULL,NULL,NULL
1189,1462,342,NULL,NULL,NULL
1190,1388,342,NULL,NULL,NULL
1191,1480,342,NULL,NULL,NULL
1192,1470,342,NULL,NULL,NULL
1193,484,342,NULL,NULL,NULL
1194,1170,342,NULL,NULL,NULL
1195,335,342,NULL,NULL,NULL
1196,593,342,NULL,NULL,NULL
1197,1622,342,NULL,NULL,NULL
1198,3545,342,NULL,NULL,NULL
1199,1417,342,NULL,NULL,NULL
1200,1194,342,NULL,NULL,NULL
1201,662,342,NULL,NULL,NULL
1202,345,342,NULL,NULL,NULL
1203,1300,342,NULL,NULL,NULL
1204,1197,342,NULL,NULL,NULL
1205,1324,342,NULL,NULL,NULL
1206,1485,342,NULL,NULL,NULL
1207,477,342,NULL,NULL,NULL
1208,344,342,NULL,NULL,NULL
1209,1481,342,NULL,NULL,NULL
1210,3237,342,NULL,NULL,NULL
1211,664,342,NULL,NULL,NULL
1212,1546,342,NULL,NULL,NULL
1213,1689,342,NULL,NULL,NULL
1214,1450,342,NULL,NULL,NULL
1215,1176,342,NULL,NULL,NULL
1216,1469,342,NULL,NULL,NULL
1217,1487,342,NULL,NULL,NULL
1218,1511,342,NULL,NULL,NULL
1219,669,342,NULL,NULL,NULL
1220,670,342,NULL,NULL,NULL
1221,1179,342,NULL,NULL,NULL
1222,3223,342,NULL,NULL,NULL
1223,1421,342,NULL,NULL,NULL
1224,1383,342,NULL,NULL,NULL
1225,2093,342,NULL,NULL,NULL
1226,5872,342,NULL,NULL,NULL
1227,5560,342,NULL,NULL,NULL
1228,503,342,NULL,NULL,NULL
1229,5651,342,NULL,NULL,NULL
1230,5905,342,NULL,NULL,NULL
1231,5868,342,NULL,NULL,NULL
1232,1033,342,NULL,NULL,NULL
1233,1198,342,NULL,NULL,NULL
1234,1182,342,NULL,NULL,NULL
1235,1644,342,NULL,NULL,NULL
1236,1686,342,NULL,NULL,NULL
1237,1425,342,NULL,NULL,NULL
1238,1287,342,NULL,NULL,NULL
1239,602,342,NULL,NULL,NULL
1240,1795,342,NULL,NULL,NULL
1241,2752,342,NULL,NULL,NULL
1242,291,342,NULL,NULL,NULL
1243,3244,342,NULL,NULL,NULL
1244,1584,342,NULL,NULL,NULL
1245,1515,342,NULL,NULL,NULL
1246,1522,342,NULL,NULL,NULL
1247,3260,342,NULL,NULL,NULL
1248,1029,342,NULL,NULL,NULL
1249,494,342,NULL,NULL,NULL
1250,407,342,NULL,NULL,NULL
1251,339,342,NULL,NULL,NULL
1252,418,342,NULL,NULL,NULL
1253,1103,342,NULL,NULL,NULL
1254,495,342,NULL,NULL,NULL
1255,1423,342,NULL,NULL,NULL
1256,1427,342,NULL,NULL,NULL
1257,1032,342,NULL,NULL,NULL
1258,1199,342,NULL,NULL,NULL
1259,1434,342,NULL,NULL,NULL
1260,343,342,NULL,NULL,NULL
1261,1520,342,NULL,NULL,NULL
1262,4470,342,NULL,NULL,NULL
1263,1319,342,NULL,NULL,NULL
1264,1591,342,NULL,NULL,NULL
1265,1707,342,NULL,NULL,NULL
1266,1706,342,NULL,NULL,NULL
1267,1435,342,NULL,NULL,NULL
1268,1437,342,NULL,NULL,NULL
1269,5968,342,NULL,NULL,NULL
1270,3324,342,NULL,NULL,NULL
1271,3373,342,NULL,NULL,NULL
1272,1441,342,NULL,NULL,NULL
1273,1031,342,NULL,NULL,NULL
1274,543,342,NULL,NULL,NULL
1275,347,342,NULL,NULL,NULL
1276,1571,342,NULL,NULL,NULL
1277,1034,342,NULL,NULL,NULL
1278,1549,342,NULL,NULL,NULL
1279,348,342,NULL,NULL,NULL
1280,1572,342,NULL,NULL,NULL
1281,1862,342,NULL,NULL,NULL
1282,1634,342,NULL,NULL,NULL
1283,1452,342,NULL,NULL,NULL
1284,5757,342,NULL,NULL,NULL
1285,1347,342,NULL,NULL,NULL
1286,575,342,NULL,NULL,NULL
1287,601,342,NULL,NULL,NULL
1288,499,342,NULL,NULL,NULL
1289,466,342,NULL,NULL,NULL
1290,547,342,NULL,NULL,NULL
1291,474,342,NULL,NULL,NULL
1292,5449,342,NULL,NULL,NULL
1293,1517,343,NULL,NULL,NULL
1294,370,343,NULL,NULL,NULL
1295,3223,343,NULL,NULL,NULL
1296,1417,343,NULL,NULL,NULL
1297,1421,343,NULL,NULL,NULL
1298,1450,343,NULL,NULL,NULL
1299,503,343,NULL,NULL,NULL
1300,5827,343,NULL,NULL,NULL
1301,1033,343,NULL,NULL,NULL
1302,1198,343,NULL,NULL,NULL
1303,1182,343,NULL,NULL,NULL
1304,2084,343,NULL,NULL,NULL
1305,1424,343,NULL,NULL,NULL
1306,2093,343,NULL,NULL,NULL
1307,1644,343,NULL,NULL,NULL
1308,1467,343,NULL,NULL,NULL
1309,1480,343,NULL,NULL,NULL
1310,1425,343,NULL,NULL,NULL
1311,341,343,NULL,NULL,NULL
1312,1470,343,NULL,NULL,NULL
1313,3244,343,NULL,NULL,NULL
1314,342,343,NULL,NULL,NULL
1315,1584,343,NULL,NULL,NULL
1316,3260,343,NULL,NULL,NULL
1317,1029,343,NULL,NULL,NULL
1318,407,343,NULL,NULL,NULL
1319,339,343,NULL,NULL,NULL
1320,418,343,NULL,NULL,NULL
1321,1194,343,NULL,NULL,NULL
1322,1423,343,NULL,NULL,NULL
1323,1427,343,NULL,NULL,NULL
1324,1032,343,NULL,NULL,NULL
1325,1197,343,NULL,NULL,NULL
1326,1199,343,NULL,NULL,NULL
1327,1434,343,NULL,NULL,NULL
1328,1520,343,NULL,NULL,NULL
1329,4470,343,NULL,NULL,NULL
1330,1481,343,NULL,NULL,NULL
1331,3237,343,NULL,NULL,NULL
1332,1706,343,NULL,NULL,NULL
1333,1435,343,NULL,NULL,NULL
1334,1437,343,NULL,NULL,NULL
1335,5968,343,NULL,NULL,NULL
1336,3373,343,NULL,NULL,NULL
1337,1441,343,NULL,NULL,NULL
1338,1034,343,NULL,NULL,NULL
1339,1549,343,NULL,NULL,NULL
1340,348,343,NULL,NULL,NULL
1341,1572,343,NULL,NULL,NULL
1342,1452,343,NULL,NULL,NULL
1343,1164,343,NULL,NULL,NULL
1344,145,343,NULL,NULL,NULL
1345,155,343,NULL,NULL,NULL
1346,192,343,NULL,NULL,NULL
1347,5757,343,NULL,NULL,NULL
1348,1347,343,NULL,NULL,NULL
1349,2840,343,NULL,NULL,NULL
1350,2932,343,NULL,NULL,NULL
1351,1050,343,NULL,NULL,NULL
1352,1051,343,NULL,NULL,NULL
1353,1515,343,NULL,NULL,NULL
1354,601,343,NULL,NULL,NULL
1355,291,343,NULL,NULL,NULL
1356,486,343,NULL,NULL,NULL
1357,5449,343,NULL,NULL,NULL
1358,5486,343,NULL,NULL,NULL
1359,337,343,NULL,NULL,NULL
1360,1167,343,NULL,NULL,NULL
1361,342,344,NULL,NULL,NULL
1362,339,344,NULL,NULL,NULL
1363,348,344,NULL,NULL,NULL
1364,1450,344,NULL,NULL,NULL
1365,1644,344,NULL,NULL,NULL
1366,291,344,NULL,NULL,NULL
1367,1029,344,NULL,NULL,NULL
1368,1417,344,NULL,NULL,NULL
1369,1103,344,NULL,NULL,NULL
1370,1194,344,NULL,NULL,NULL
1371,1423,344,NULL,NULL,NULL
1372,1032,344,NULL,NULL,NULL
1373,4470,344,NULL,NULL,NULL
1374,1481,344,NULL,NULL,NULL
1375,3237,344,NULL,NULL,NULL
1376,1437,344,NULL,NULL,NULL
1377,3373,344,NULL,NULL,NULL
1378,1441,344,NULL,NULL,NULL
1379,1176,344,NULL,NULL,NULL
1380,1034,344,NULL,NULL,NULL
1381,1572,344,NULL,NULL,NULL
1382,1347,344,NULL,NULL,NULL
1383,341,345,NULL,NULL,NULL
1384,342,345,NULL,NULL,NULL
1385,347,345,NULL,NULL,NULL
1386,1033,345,NULL,NULL,NULL
1387,1644,345,NULL,NULL,NULL
1388,3260,345,NULL,NULL,NULL
1389,1029,345,NULL,NULL,NULL
1390,1417,345,NULL,NULL,NULL
1391,1103,345,NULL,NULL,NULL
1392,1423,345,NULL,NULL,NULL
1393,3237,345,NULL,NULL,NULL
1394,1034,345,NULL,NULL,NULL
1395,3237,346,NULL,NULL,NULL
1396,348,346,NULL,NULL,NULL
1397,1198,347,NULL,NULL,NULL
1398,3223,347,NULL,NULL,NULL
1399,1187,347,NULL,NULL,NULL
1400,1467,347,NULL,NULL,NULL
1401,1686,347,NULL,NULL,NULL
1402,1286,347,NULL,NULL,NULL
1403,1186,347,NULL,NULL,NULL
1404,350,347,NULL,NULL,NULL
1405,1462,347,NULL,NULL,NULL
1406,300,347,NULL,NULL,NULL
1407,1453,347,NULL,NULL,NULL
1408,1480,347,NULL,NULL,NULL
1409,1425,347,NULL,NULL,NULL
1410,1470,347,NULL,NULL,NULL
1411,1170,347,NULL,NULL,NULL
1412,335,347,NULL,NULL,NULL
1413,1584,347,NULL,NULL,NULL
1414,1515,347,NULL,NULL,NULL
1415,349,347,NULL,NULL,NULL
1416,339,347,NULL,NULL,NULL
1417,3545,347,NULL,NULL,NULL
1418,1417,347,NULL,NULL,NULL
1419,1194,347,NULL,NULL,NULL
1420,660,347,NULL,NULL,NULL
1421,1427,347,NULL,NULL,NULL
1422,345,347,NULL,NULL,NULL
1423,503,347,NULL,NULL,NULL
1424,1596,347,NULL,NULL,NULL
1425,1485,347,NULL,NULL,NULL
1426,1520,347,NULL,NULL,NULL
1427,1481,347,NULL,NULL,NULL
1428,3237,347,NULL,NULL,NULL
1429,1689,347,NULL,NULL,NULL
1430,1175,347,NULL,NULL,NULL
1431,757,347,NULL,NULL,NULL
1432,3373,347,NULL,NULL,NULL
1433,1603,347,NULL,NULL,NULL
1434,1450,347,NULL,NULL,NULL
1435,1176,347,NULL,NULL,NULL
1436,543,347,NULL,NULL,NULL
1437,1469,347,NULL,NULL,NULL
1438,348,347,NULL,NULL,NULL
1439,1572,347,NULL,NULL,NULL
1440,1179,347,NULL,NULL,NULL
1441,1178,347,NULL,NULL,NULL
1442,1182,347,NULL,NULL,NULL
1443,1644,347,NULL,NULL,NULL
1444,342,347,NULL,NULL,NULL
1445,1522,347,NULL,NULL,NULL
1446,407,347,NULL,NULL,NULL
1447,495,347,NULL,NULL,NULL
1448,1511,347,NULL,NULL,NULL
1449,5757,347,NULL,NULL,NULL
1450,1347,347,NULL,NULL,NULL
1451,466,347,NULL,NULL,NULL
1452,379,348,NULL,NULL,NULL
1453,1198,348,NULL,NULL,NULL
1454,3367,348,NULL,NULL,NULL
1455,466,348,NULL,NULL,NULL
1456,1286,348,NULL,NULL,NULL
1457,1498,348,NULL,NULL,NULL
1458,341,348,NULL,NULL,NULL
1459,1470,348,NULL,NULL,NULL
1460,1170,348,NULL,NULL,NULL
1461,1515,348,NULL,NULL,NULL
1462,3226,348,NULL,NULL,NULL
1463,418,348,NULL,NULL,NULL
1464,1417,348,NULL,NULL,NULL
1465,1194,348,NULL,NULL,NULL
1466,3377,348,NULL,NULL,NULL
1467,503,348,NULL,NULL,NULL
1468,1490,348,NULL,NULL,NULL
1469,1319,348,NULL,NULL,NULL
1470,344,348,NULL,NULL,NULL
1471,3237,348,NULL,NULL,NULL
1472,1689,348,NULL,NULL,NULL
1473,3373,348,NULL,NULL,NULL
1474,1603,348,NULL,NULL,NULL
1475,1176,348,NULL,NULL,NULL
1476,347,348,NULL,NULL,NULL
1477,1572,348,NULL,NULL,NULL
1478,1510,348,NULL,NULL,NULL
1479,1179,348,NULL,NULL,NULL
