airlineID,planeTypeID,starting_year,index,retirement_year,rent_airlineID
3029,15,1982,2,2000,5209
3210,123,2008,1,2017,
345,54,2000,3,2028,
5265,92,1989,2,2008,
10796,4,1964,2,1982,
2850,15,1964,2,1983,
130,21,1999,3,2027,
2009,87,2005,4,2044,
5213,13,2010,3,2037,
330,13,1989,2,2009,
5352,15,1968,5,2015,
2822,13,1983,3,2010,
28,95,2020,1,2028,
20976,74,2006,3,2032,
3532,15,1966,1,1975,
2634,15,2000,1,2008,
4750,15,1950,4,1985,
3378,17,2006,4,2039,
3163,76,1991,3,2018,
692,6,1952,4,1986,
1758,64,1962,4,1998,
330,151,1994,4,2032,
4374,75,1966,4,2004,
1355,82,1994,4,2032,
596,170,2000,2,2018,
543,214,1983,5,2031,
4521,246,1982,4,2014,4296
2822,121,2018,2,2035,
2009,167,1996,2,2015,
3029,170,2012,3,2041,
3661,15,2000,3,2030,
1006,15,1975,4,2009,
324,92,1950,1,1959,
2524,74,1966,3,1996,
24,15,1998,4,2035,
4808,64,2002,2,2019,
5067,94,1987,4,2021,
35,15,1959,1,1967,
866,75,1988,3,2016,
3830,96,1991,2,2010,
3342,15,1963,3,1990,
5288,21,2002,5,2048,
4305,15,1987,4,2024,
3321,17,1966,2,1983,
4296,75,1966,3,1993,
5651,15,2017,1,2026,
162,15,1989,3,2015,
4089,15,2003,3,2031,
3290,76,1959,1,1968,
96,15,1990,5,2033,
2009,87,1997,2,2015,
1531,13,1978,4,2012,
2009,122,1991,2,2009,
1767,15,1981,3,2007,
5209,175,1981,3,2007,
4608,17,1966,3,1991,
751,64,2013,5,2059,5209
3029,15,2014,2,2032,
2350,47,1963,5,2008,
4319,15,1950,3,1975,
4248,75,2007,3,2034,
1548,170,1962,5,2010,
751,75,1979,4,2016,
2350,92,1975,3,2000,
4319,152,1985,1,1994,
1767,17,2015,2,2033,
220,15,2014,5,2064,
218,15,1968,4,2005,
5331,15,1951,4,1990,
576,15,1982,4,2018,2183
5281,15,2009,4,2049,1797
218,20,1979,2,1996,
5352,15,2020,3,2047,
3830,92,1971,4,2009,
24,17,1952,3,1977,
751,75,1991,3,2015,
3126,20,1979,2,1997,
3251,151,2005,5,2046,
137,166,1986,2,2005,
751,64,1985,2,2001,
4559,15,1970,2,1988,
1355,90,1980,2,2000,
2923,7,2002,4,2041,
921,57,1998,4,2037,
324,103,1994,5,2037,
491,186,2011,5,2052,2822
5352,13,2002,5,2043,
3320,21,1972,2,1989,
24,75,1982,4,2018,
4947,15,2007,5,2056,
4464,97,1959,3,1986,
5209,75,1955,2,1975,
24,75,1962,1,1971,
5461,15,1959,2,1978,
751,13,2006,3,2031,
324,103,1976,1,1986,
3830,71,2002,4,2035,
3830,17,1958,3,1982,
3926,75,1953,1,1962,
20577,59,1964,3,1989,90
18228,50,1964,3,1993,
4533,94,1963,1,1972,
218,13,1958,3,1987,
330,54,1984,5,2031,4296
3320,171,1975,4,2013,
4296,75,1972,4,2006,
5213,15,1958,3,1983,
4951,75,2009,2,2028,
1156,170,1969,1,1979,
3052,15,1977,4,2017,
5325,13,1968,1,1977,
324,92,1984,1,1993,
10741,64,1971,4,2011,
2988,166,1973,3,1997,
4296,75,1957,2,1973,
2922,186,2003,2,2021,
345,7,1979,3,2003,2183
2218,123,1979,5,2019,
2421,231,1975,1,1985,
130,17,1987,1,1995,
15837,123,1981,4,2016,
1683,15,2005,4,2043,
4296,75,2011,5,2060,
4296,75,2006,4,2040,
1758,15,1975,5,2021,
21012,7,2009,5,2055,
569,75,2014,4,2046,
3051,64,1960,4,1995,
24,15,1980,3,2009,
5213,15,1978,1,1986,
5322,170,1957,3,1985,
4296,75,1978,5,2027,
1767,170,1962,1,1971,3090
2222,15,1991,3,2020,
1156,170,1972,5,2014,
3052,15,1969,3,1994,1797
1767,13,2006,4,2046,
4687,15,1966,5,2015,3090
2183,98,1988,3,2014,
214,20,1990,3,2015,
5213,15,1958,1,1968,
5209,76,2018,2,2037,
1355,90,1951,3,1981,
1767,101,1968,1,1977,
5265,75,2017,3,2044,
1767,13,2000,3,2029,
412,170,1985,2,2002,
4178,231,1995,1,2005,
32,15,1969,1,1979,
2634,15,1990,1,1999,
4547,59,2010,3,2035,
3210,103,2005,4,2037,
596,34,1963,5,2004,
407,123,1951,1,1961,
3090,19,1966,2,1986,
5439,149,1986,2,2002,3090
2222,21,2010,1,2020,
1683,15,1975,4,2014,
5281,92,1981,5,2023,
4687,13,2008,5,2051,
5347,87,1993,4,2027,3320
1908,6,1978,2,1996,
218,15,1983,2,2001,
2850,15,2005,2,2023,
3926,75,1995,4,2031,24
5347,122,1966,3,1992,
4248,75,2000,1,2009,
4608,15,1950,5,1998,
1758,15,2019,1,2027,
1767,170,1956,5,2001,
2988,21,2011,1,2019,
2660,75,1999,2,2015,
751,15,1956,5,2003,
4720,185,1996,2,2015,1355
5322,98,2016,4,2052,3090
5352,15,1986,1,1994,
4335,231,2015,2,2033,
2222,15,2020,1,2029,
21,13,1989,5,2036,
3163,15,1969,5,2010,
4296,75,1989,3,2013,1355
3778,74,1969,4,2006,
1756,82,2017,5,2064,
5322,15,2016,2,2035,
4867,15,1952,4,1991,
2581,74,1998,3,2028,
324,103,1955,4,1990,
2350,17,2014,3,2040,
3200,29,2005,5,2048,4296
837,15,2018,5,2066,
3090,64,2009,1,2018,5352
2350,82,1975,5,2021,
4248,75,2014,1,2023,
2183,34,1954,2,1972,
3287,222,1960,2,1978,
1156,170,1964,1,1973,
2353,7,1975,2,1993,
5265,75,2017,3,2044,
4435,98,2018,2,2037,
2822,28,2002,2,2022,5352
2526,7,2012,4,2045,
13983,7,1961,1,1969,1355
407,123,1960,3,1987,
4435,15,1969,5,2010,2822
2468,13,1989,5,2036,
5496,15,1981,4,2017,
2634,15,1955,4,1987,
24,98,1976,2,1995,
137,59,1992,2,2010,
5213,15,1958,2,1978,
2994,64,1987,3,2014,
5322,170,2010,2,2029,
24,181,1961,1,1969,
596,217,1969,1,1977,
1758,15,2003,2,2022,
2660,75,1989,3,2014,
1548,15,1999,1,2008,
2548,13,1953,3,1977,
5479,20,1980,4,2018,
3378,75,1985,1,1994,
596,12,1981,5,2025,
4296,75,1966,3,1994,
1355,71,1981,1,1991,
2297,13,2018,2,2037,
2581,74,2012,2,2032,3090
4248,75,1991,3,2018,
4311,21,1980,1,1988,
1758,15,2001,3,2030,
2822,15,1956,5,2002,
596,19,2011,4,2050,
2009,123,1952,5,1993,3090
9828,121,1998,4,2036,5209
1790,75,2015,5,2060,
5352,15,1959,1,1969,
9541,175,2008,3,2033,2822
4026,75,2016,3,2044,
4611,64,1995,3,2022,1355
751,13,1994,4,2027,
4089,92,1991,2,2011,
4248,75,1976,5,2024,
5265,21,2007,1,2016,
321,64,2014,1,2023,
10122,64,2015,5,2059,
2183,98,1964,4,1998,
2581,74,1975,3,2003,
1469,175,1954,1,1964,
137,27,1993,4,2027,
2183,20,1975,5,2017,
329,15,1952,5,1995,
330,149,2018,5,2059,
1767,75,1986,1,1995,4296
407,123,2016,4,2053,
3392,170,1957,4,1990,
3290,76,1953,2,1973,
1767,17,1979,4,2012,
5213,13,1989,5,2030,
218,15,1963,4,1996,
5209,15,2017,1,2025,
2581,75,2013,1,2023,
4867,13,1968,5,2017,
2117,116,1992,4,2031,
2850,15,1968,3,1997,
2990,71,1952,4,1991,
1531,47,1999,5,2041,3320
3179,17,2013,2,2032,
6557,13,1958,1,1967,
62,116,1987,4,2022,
1340,75,1970,3,1999,
1767,17,1958,3,1986,
3320,152,1974,5,2021,
4319,74,1969,3,1996,
16825,70,1983,1,1992,
3926,75,1991,3,2016,4296
220,17,1999,2,2019,
3539,167,2007,5,2052,
3737,103,1999,2,2018,
3126,170,2019,1,2028,324
1683,15,1963,5,2008,
2988,97,2016,2,2035,
1868,90,2010,1,2018,3320
4304,13,1964,4,2002,1797
4940,19,2003,5,2049,
2822,121,1957,3,1986,
3532,17,1991,1,2000,
15814,7,1995,1,2003,
1767,15,1986,4,2021,
2688,92,1977,1,1986,
3321,123,1999,4,2034,
3532,17,1963,2,1980,
1758,174,1989,2,2007,
4599,75,1982,4,2015,
17885,15,1969,2,1987,
596,7,1971,2,1989,
137,218,1998,2,2016,
2660,75,1953,2,1970,
3029,15,2003,4,2037,
4296,75,1955,4,1994,24
24,13,1960,3,1986,
3163,95,1961,5,2007,
4296,75,1979,1,1988,
2009,122,1991,1,2000,
3584,72,1989,2,2006,
1767,15,1957,5,2001,
10796,64,1972,5,2022,
2297,13,1950,5,1995,
330,149,2001,1,2011,
1608,4,1980,4,2015,
1767,75,2007,4,2046,
4091,15,1957,5,2005,2009
2822,15,1974,1,1983,
2009,167,2005,2,2023,
5265,181,1970,3,1998,
690,170,2010,3,2036,
491,13,2017,5,2060,
2581,75,1976,4,2015,
5209,74,1962,3,1989,
2822,82,1992,1,2000,
2520,75,1996,4,2029,
2297,13,1986,1,1995,
5461,15,1958,5,2001,
4951,15,1976,2,1995,4296
17885,15,1965,2,1981,
5484,64,1973,3,1998,
1107,147,1976,4,2016,
2350,170,1986,1,1996,
3210,171,1974,1,1982,
3029,170,1989,1,1997,
1758,15,2004,4,2042,
4951,75,1964,4,2002,
2660,75,2000,1,2008,
2009,15,1977,4,2015,
214,17,2005,4,2040,
3463,15,1984,5,2025,
1946,13,2001,1,2011,
2922,15,1994,5,2043,
4687,13,2001,1,2011,90
324,101,1967,4,2005,
596,19,1982,4,2016,
2297,13,1951,2,1969,
18553,231,1996,4,2031,3320
4916,15,2018,1,2027,2009
753,149,1988,4,2024,
5265,181,1984,2,2003,
4296,75,2005,1,2014,
683,5,1956,3,1985,2822
5209,175,1982,4,2014,
3200,15,1985,3,2011,
3321,122,1967,4,2004,
18828,246,2011,2,2031,
13983,171,2019,3,2047,
3321,123,2008,1,2016,
15814,7,1999,2,2016,
3026,70,1981,2,1999,
330,75,1994,3,2018,
214,17,1970,5,2013,
2297,13,1959,4,1996,
2822,15,1974,4,2014,
3000,74,2016,1,2025,
3378,7,2003,5,2046,
4608,13,1962,5,2007,
5213,13,1990,4,2022,
1767,64,1999,2,2015,
1767,70,1989,5,2033,
3290,6,1988,5,2033,
2604,170,2014,5,2063,
4547,75,1963,1,1972,1355
2009,217,1956,4,1989,
1203,122,2009,3,2037,
2183,75,2010,1,2020,
137,70,2019,1,2029,
4091,21,1964,4,2004,
5213,15,1977,1,1986,
137,98,1972,2,1991,
4296,75,1972,4,2004,
5209,152,1968,4,2008,2822
3788,15,1984,3,2009,
5209,97,1968,1,1976,
14061,15,2010,1,2019,
2117,116,1963,5,2007,
751,75,1985,3,2010,
2009,87,1970,2,1988,
2660,15,2000,4,2036,
4547,72,1954,5,2000,
4936,15,2016,1,2025,
17891,95,2007,3,2032,
4296,75,1975,2,1994,
4375,64,1977,1,1987,
1006,170,1961,4,1995,
1531,47,1959,2,1976,
866,75,2013,5,2056,
6557,13,1973,1,1982,
5209,75,1957,4,1991,
2193,13,1960,5,2005,
24,90,1975,4,2009,
567,77,1962,5,2011,
24,75,1955,1,1965,
4329,15,1982,3,2011,
2684,15,2008,4,2046,
5265,19,2008,4,2043,
3200,92,1994,1,2004,
4319,75,2009,3,2035,
3378,75,1998,1,2007,
2660,75,1967,3,1994,
1790,74,1956,1,1965,
4573,75,1976,2,1992,
4248,75,1954,5,2003,
1073,170,1998,4,2035,
4296,75,1974,4,2011,
3052,20,1957,3,1984,
5325,15,1970,5,2016,2822
3737,70,1971,5,2012,
220,17,1973,2,1992,
5331,15,1986,4,2019,
1767,13,1990,1,2000,
3926,75,1981,2,1999,
24,122,2006,4,2042,
333,92,2016,5,2058,
2987,90,1978,3,2002,
3126,75,1978,1,1987,
24,181,2000,3,2026,2822
4951,17,1998,4,2036,5209
20577,59,1981,5,2024,
1758,15,1975,5,2019,
1758,70,2018,5,2063,
5234,15,1995,2,2015,
4947,15,2008,1,2017,
2222,15,1975,5,2023,
2009,75,1996,4,2030,
5209,75,1950,5,1995,
4670,38,1969,5,2014,
4940,15,2010,5,2054,
2822,15,1953,5,1996,
345,15,1988,2,2006,
328,152,1985,1,1993,
5265,87,1972,4,2007,
4296,75,1975,4,2009,
137,15,1974,3,2001,
15999,15,2012,4,2051,
5209,94,1972,5,2020,
96,15,1959,4,1998,
4937,15,2005,3,2030,
5439,151,1952,5,1999,
1355,29,1992,4,2029,
1680,20,1960,4,1996,
1355,82,1962,5,2010,
4867,15,2003,2,2020,
24,181,1998,1,2008,
5209,75,1951,1,1960,2822
5213,15,1957,3,1983,
4608,15,1993,4,2027,
882,15,1996,2,2013,
503,72,1980,1,1990,
4867,15,2020,4,2053,
1756,75,1968,1,1977,
324,74,2002,2,2019,
4608,15,2001,2,2021,
5213,13,1964,2,1982,
218,98,1993,1,2003,
321,75,1960,3,1985,
690,170,1999,2,2016,
4319,123,2008,5,2054,
4162,13,1997,1,2006,5209
1203,120,1961,1,1969,
96,152,2005,3,2034,
4533,95,1966,2,1984,
2439,15,1997,4,2030,
15970,76,1985,5,2031,
3090,64,1999,1,2007,
3354,92,2017,1,2025,
3778,75,1953,5,1994,
4296,75,2020,4,2054,
1663,75,1952,2,1968,
4464,21,1990,3,2015,
2143,15,1984,5,2033,
13757,15,2011,3,2040,
4951,17,1978,5,2020,
5265,19,1978,2,1995,
2439,15,2005,1,2014,
4951,17,1954,2,1971,3090
24,13,1970,2,1986,
2009,122,1989,5,2038,
13088,75,2016,2,2033,
2822,15,1977,3,2007,
805,15,2010,1,2018,
2604,170,2011,5,2055,
751,13,1964,5,2006,
3871,94,2011,3,2038,
4329,13,1951,1,1959,
2520,20,1997,1,2006,
5209,21,1970,1,1979,
3258,15,1955,1,1964,
2660,74,1970,2,1987,
199,15,1978,3,2007,
5265,75,1979,3,2006,
9082,218,2011,1,2020,
4454,72,1955,4,1994,
3200,101,1997,2,2016,
3179,94,1952,3,1977,5352
3000,20,1999,1,2008,
4091,21,1959,2,1979,24
2822,121,1975,4,2011,
751,75,1980,2,1998,
4296,75,2007,2,2026,5352
24,13,2009,4,2048,
4951,75,1981,5,2023,
4319,75,2005,2,2024,
751,15,1970,5,2011,
4329,13,1959,5,2008,
3090,217,1961,3,1988,
2688,92,2007,3,2032,
2822,120,1954,3,1982,
4296,75,1977,2,1996,
5309,17,1964,5,2011,
1767,15,2008,2,2027,
1767,15,2018,3,2044,
218,6,1959,2,1975,
5213,13,2001,5,2047,
751,94,2010,2,2028,
4329,92,1967,1,1977,
4750,15,1959,3,1988,
1767,170,1975,2,1995,
5325,15,1952,2,1971,
805,15,2004,1,2014,
4349,20,1952,5,2001,
1156,171,1953,5,1995,
240,15,2017,3,2042,
2009,122,1996,3,2020,
5209,20,2002,3,2027,
4319,123,1997,5,2041,
5265,92,2020,2,2039,
4329,13,1990,2,2008,
5282,72,2003,2,2023,
5484,64,1961,3,1986,
3290,76,1953,2,1971,
837,7,1952,3,1981,
5213,13,2011,3,2041,
1882,75,1964,2,1982,
130,15,1999,1,2007,
6557,13,1995,1,2004,
3029,170,1968,1,1978,
2520,103,1962,2,1980,
3320,123,1952,2,1968,90
345,15,1974,1,1983,
4296,75,1986,4,2021,
3674,6,1961,4,1999,
4296,75,2002,2,2019,
5213,13,2017,4,2052,2183
321,15,2011,4,2051,
397,15,2006,5,2046,
3732,7,1974,1,1982,
2222,19,1971,1,1980,
4296,75,2004,4,2038,
10955,70,1985,3,2010,
16942,74,1970,1,1979,
16120,182,2015,3,2040,
1758,75,1977,1,1986,
4869,15,2000,1,2009,
1680,21,1961,1,1969,
2850,15,2011,3,2035,
5281,15,1997,5,2038,
1663,75,1975,1,1984,
1156,171,2002,1,2010,
596,217,1998,2,2016,
491,15,1969,3,1996,
3090,19,2015,1,2024,
5213,15,2014,3,2040,
13983,7,2009,4,2043,324
2297,13,1967,4,2003,
1355,90,2002,3,2032,
3321,15,1953,2,1972,
5265,182,2010,2,2029,
218,15,2004,2,2021,
3618,70,1956,2,1973,
4533,15,1999,1,2008,
3000,75,1952,5,1993,
4687,13,2010,2,2028,
2150,75,1955,3,1984,
4296,75,1975,2,1995,
24,181,1966,3,1994,
2822,13,1974,1,1983,
2439,15,2014,3,2043,
1340,241,1978,4,2016,
3052,15,2004,4,2038,
2688,92,2000,2,2019,
3325,72,1978,1,1988,
5352,15,2005,1,2014,
3737,70,2004,1,2013,
137,15,1969,3,1998,
4091,20,1964,1,1972,3090
199,15,2001,2,2021,
5331,15,1976,2,1994,
3126,75,1985,5,2033,
2009,15,2000,4,2034,
4248,75,1967,3,1992,1797
330,13,1965,5,2007,
4611,64,2013,1,2023,3090
5213,15,1973,1,1981,
2773,15,1978,3,2005,
2297,15,1982,4,2018,5209
3320,122,1974,2,1991,
130,20,1979,2,1997,
3000,75,1979,4,2013,
4296,75,2006,5,2056,
1790,75,1976,5,2025,
2354,7,1954,3,1982,
3856,231,2001,1,2011,
751,17,1989,3,2018,
751,15,1978,4,2016,
5213,13,2010,2,2029,
5265,215,1960,4,1995,
4304,15,2017,3,2044,
1758,64,1964,2,1982,1355
5265,87,2012,3,2042,
13983,171,1990,1,1998,
4947,15,1960,3,1988,
2850,15,2020,2,2040,2822
4547,70,1979,4,2012,
3321,72,1979,4,2014,
3185,72,1965,3,1992,
805,15,1996,2,2012,
2604,170,1955,2,1974,
3778,75,1995,1,2003,
1936,15,2009,4,2042,
2009,75,1981,3,2009,
321,6,1952,1,1961,
4296,75,1960,2,1978,
5209,13,1993,2,2011,
3090,87,1990,4,2024,
2822,121,1950,4,1989,
214,29,1950,4,1986,
2581,75,1994,3,2021,
692,6,1989,1,1997,1797
4611,15,1953,3,1978,
3321,123,1950,1,1959,
1756,21,1965,3,1990,2822
4178,231,1954,5,1997,
2822,64,1966,1,1974,
21,13,1991,4,2024,90
4296,75,1977,5,2024,2009
2220,92,2019,1,2028,
24,167,2002,4,2036,
3320,13,1953,5,1999,
4296,75,1973,1,1982,
5209,75,1958,2,1975,
13704,74,1982,4,2016,
690,170,2015,2,2034,
18643,15,2004,1,2014,
21,15,1994,5,2035,
5209,13,1950,3,1974,
2009,64,2019,3,2046,
3661,17,2002,3,2031,
24,82,1972,2,1992,
3320,72,1950,1,1960,
5484,64,1956,2,1975,
2439,15,1988,1,1996,
3378,75,2007,5,2048,
1889,74,2001,4,2033,2822
3321,17,1959,1,1969,3320
96,152,1982,1,1992,
5067,244,1970,3,1995,
3200,15,1979,1,1987,
2987,15,1959,4,1991,
1767,15,2009,1,2017,
3342,15,1952,1,1962,
3000,75,2020,1,2029,
2293,15,1979,1,1987,
2822,120,2004,5,2051,
2988,15,1953,2,1970,
4608,15,2019,4,2057,
1767,92,2020,1,2029,5352
1767,15,1969,3,1996,
4296,75,2002,1,2011,
4296,75,1955,3,1979,
5213,15,1983,2,2000,
20577,59,1983,2,2002,
596,12,1976,5,2022,
324,72,2003,1,2013,
2143,166,1976,5,2021,
4867,92,2019,4,2054,
2439,15,1952,3,1981,5209
13704,75,1988,5,2030,
1790,75,2005,2,2023,2009
2264,15,1963,2,1979,
4940,82,1996,4,2031,
4870,13,2018,1,2026,
5352,15,1955,4,1987,
3210,166,2007,3,2036,
751,98,1977,5,2026,
1073,170,2018,3,2045,
3320,13,1967,1,1975,
596,34,2007,1,2017,
330,13,1952,4,1991,
1758,20,2008,5,2052,
4533,166,1955,3,1982,
3378,19,1952,1,1961,24
4869,13,2019,4,2057,
4599,75,1979,4,2017,
24,151,2019,2,2039,
2009,82,1986,1,1996,
24,15,1978,4,2012,
3926,75,1972,3,2001,
1539,123,1976,1,1986,
5234,15,2008,3,2033,
751,75,1990,4,2028,
1340,41,1997,2,2016,
4375,64,1955,1,1965,
2660,21,1985,2,2004,
2548,15,1993,4,2026,
3926,75,1987,3,2016,
321,15,1966,3,1993,
214,170,1983,1,1992,
5265,182,1983,2,2000,
2581,75,1985,4,2019,1355
1925,152,1993,4,2028,
3090,64,1990,1,1998,
1729,7,1990,1,1999,
2822,15,1956,5,2003,
3029,15,2019,1,2029,
24,182,1974,2,1993,
4611,75,1979,2,1997,
5067,72,1965,1,1974,
3320,88,1989,5,2034,
407,74,2006,1,2014,
3864,74,2015,5,2059,
4869,15,2011,1,2020,
508,7,2013,3,2042,
4319,88,1972,4,2004,
3321,170,1953,1,1962,
2009,75,1987,5,2027,
3321,21,1974,1,1983,
3320,17,1952,1,1961,
9082,218,2017,2,2034,1797
1829,75,1951,2,1969,
18643,13,1990,3,2014,2009
1384,64,1967,3,1991,
3776,152,1983,5,2027,
4951,19,1950,2,1968,
4374,75,1960,1,1970,
3325,72,2016,4,2054,
1479,17,1996,3,2021,
24,167,1995,2,2014,
2987,75,2012,5,2054,
10902,71,1994,1,2003,
2009,75,1961,2,1981,
5309,7,2009,3,2035,
3320,15,2001,3,2026,
751,94,1999,2,2017,
330,170,1972,3,1999,
1767,13,2013,5,2060,
4951,15,1991,2,2008,
4454,72,1988,3,2014,
751,15,1956,4,1996,
19804,53,2003,4,2042,
4559,27,1991,3,2016,
5265,215,1958,4,1996,
2987,76,1953,3,1981,
4916,15,1974,5,2014,
1355,15,1994,3,2020,
220,17,2008,5,2054,
5234,15,1989,3,2013,
4264,87,1975,3,2005,
4981,166,1992,3,2020,2822
3026,70,2009,3,2037,
90,75,1958,1,1967,
3126,170,1952,1,1960,
5461,15,2015,1,2025,
4089,92,1965,3,1994,
24,94,1981,4,2016,
2297,15,1955,1,1965,
4349,20,1954,3,1982,
2297,13,2008,5,2053,
4296,75,1998,1,2007,
1767,13,2002,3,2027,
1767,75,1992,2,2009,
1868,87,2016,3,2041,
2009,122,1968,3,1993,5352
3320,13,1961,1,1969,
24,13,1977,5,2027,
2009,87,2010,4,2049,
2009,13,1997,1,2006,
1767,75,2011,4,2049,
2009,87,1961,1,1970,
2009,123,2000,1,2008,
130,15,1987,4,2024,
3378,75,2020,5,2066,
3126,95,1984,5,2025,
3320,27,1960,2,1980,
3026,70,1956,4,1991,
4533,97,1973,2,1990,
2581,75,1953,4,1991,
3126,49,1965,1,1973,4296
491,17,1985,2,2004,
3342,15,1967,4,2006,
4470,185,2000,5,2046,
5309,17,1991,5,2035,
2421,152,2014,4,2049,
8359,53,2015,3,2042,3090
5265,75,1959,1,1968,
2575,15,2020,1,2029,
1066,70,2009,3,2033,
10094,15,1989,4,2026,
412,64,1980,2,1997,
4329,15,1975,5,2018,
1790,75,1970,3,1997,
2850,15,1967,3,1993,
4869,15,1951,1,1960,
3952,152,1983,5,2025,
2660,75,1986,3,2016,
4947,15,1970,5,2012,
751,64,1970,5,2017,
5209,231,1965,1,1975,
324,92,2007,2,2027,
5213,15,2018,5,2062,
3320,73,1954,2,1972,
4936,15,1961,5,2006,
5347,87,1991,2,2011,
4356,75,1957,4,1995,
137,88,1973,4,2005,
242,13,1989,5,2030,
3320,17,2018,4,2053,
2222,15,1971,3,1996,
1006,170,1956,2,1972,
1355,75,1974,1,1983,
3026,70,1975,1,1985,4296
4867,15,2009,5,2058,
2009,167,1988,5,2037,
503,5,2013,3,2038,
3830,92,1970,2,1987,
3026,88,1983,5,2028,
1683,15,1981,2,2000,
10122,64,2000,4,2033,
4296,75,1957,5,2000,
2638,19,1957,1,1967,
2822,15,1953,5,2000,
3029,15,2020,3,2050,
1767,13,1974,1,1983,
4296,75,1950,4,1989,
1758,15,1970,4,2007,1797
2822,94,1963,4,2003,
4248,75,1995,2,2014,
2660,75,2019,1,2028,
4464,98,2002,4,2036,3320
330,13,1969,1,1978,
5234,17,1974,3,2002,
321,64,1988,5,2031,
2009,76,1968,3,1995,
3952,17,1966,4,2002,
214,15,1960,3,1987,
1767,75,1958,3,1985,
596,217,1963,1,1971,
5067,72,2013,5,2062,
4234,174,1979,4,2019,
1946,7,1958,3,1988,
1531,13,2011,1,2019,
3532,15,1953,2,1973,
137,123,1958,2,1975,
106,166,1995,4,2031,
2988,15,2020,2,2040,
4374,74,1954,2,1970,
866,75,1953,1,1963,
3163,76,1977,1,1986,
3179,25,1999,2,2018,
1844,15,1971,3,1999,
16508,15,2011,1,2020,
4608,17,1963,5,2012,
10646,70,2009,5,2051,
4089,20,1996,4,2030,1797
137,59,1998,2,2017,
1790,74,1954,1,1963,
5213,13,2009,3,2035,
3830,15,1979,4,2013,
2220,21,2007,1,2015,2009
5484,64,1971,4,2004,
751,75,1955,1,1964,
4611,64,1984,5,2030,
2604,170,1986,5,2036,
1889,74,1952,2,1971,3320
3200,13,1966,4,2003,
2660,75,1957,2,1974,
690,170,2018,5,2061,
324,103,2016,5,2059,
5484,64,1979,1,1988,
491,17,1959,4,1997,
2638,15,1987,5,2029,
2350,152,2007,3,2036,
9828,121,1972,2,1989,
5439,149,1997,4,2030,
2822,15,2011,3,2036,
4951,13,1984,3,2012,5209
596,95,1962,2,1978,2822
2009,20,1980,3,2007,
2350,82,2016,3,2046,
2009,15,1976,4,2013,
5213,13,1965,4,1998,
13983,7,1973,5,2015,
1156,7,1953,4,1986,
3320,96,1950,3,1977,
3754,15,1972,2,1990,
214,15,2020,5,2067,
137,59,1991,5,2033,
2009,217,2003,3,2027,
753,149,1985,3,2011,
2009,75,1994,3,2020,
2988,90,2015,4,2050,
2988,103,1954,1,1964,
4870,73,1978,4,2013,
6557,13,1958,5,1999,
1355,17,1979,3,2003,
2009,122,2007,2,2023,
462,70,2007,4,2045,
218,15,1956,4,1996,
218,103,2005,5,2046,
4608,17,2011,4,2049,
1767,170,1996,2,2012,
4374,75,1958,1,1966,
5067,72,1991,4,2031,
16415,64,1951,2,1967,
4464,98,1950,1,1958,
5456,128,2004,1,2012,
1073,175,1978,3,2003,
151,59,1988,2,2005,
751,75,2004,1,2014,
3871,11,2011,4,2046,
5265,75,1957,4,1990,
1756,75,1960,2,1977,
3321,29,2006,2,2025,90
3661,17,1968,3,1998,
751,75,1986,5,2027,
596,218,2013,5,2062,
998,244,1959,2,1979,
2520,103,1963,3,1988,
214,17,1960,1,1970,
4951,98,1951,1,1960,
596,15,1982,3,2011,
596,5,1998,5,2039,
2009,13,2010,4,2044,
3029,15,2011,3,2038,2822
4936,15,2003,1,2011,
4940,95,1994,4,2027,
2297,13,1999,3,2023,
130,15,1951,4,1983,4296
4867,13,1989,4,2024,
3179,15,1985,3,2013,
4863,166,1988,2,2006,
3320,171,1988,1,1998,
4464,95,2016,1,2024,
324,103,2020,2,2038,
2822,13,1982,1,1990,
2143,75,1989,5,2036,
5213,13,1978,3,2008,
4296,75,2018,5,2059,
4091,15,1991,1,2001,90
2297,13,1996,5,2036,5352
1767,17,2017,1,2026,324
5360,34,1981,3,2008,
5352,13,1994,3,2020,324
1355,90,1952,2,1971,
218,13,1960,3,1987,5209
837,20,2015,5,2062,
751,75,1972,2,1988,
2922,9,2016,2,2034,
137,15,1985,5,2032,
5496,15,1993,3,2019,
2439,13,1997,4,2036,
4089,20,1976,1,1986,
576,15,1989,2,2008,
4091,15,1951,1,1960,
4951,19,1996,5,2044,
4840,41,2009,2,2027,
324,82,1958,3,1984,
3029,15,1981,2,1997,
1492,116,2002,5,2045,
1006,170,1994,4,2026,
3321,15,2018,4,2056,
137,94,1965,2,1983,
4296,75,1988,5,2029,
4329,15,2011,5,2055,
20686,231,2012,4,2050,
2183,34,1996,5,2038,
3871,6,1992,2,2011,
2143,21,2000,2,2020,
24,181,2000,3,2026,
330,13,2011,5,2060,
2987,17,1963,4,2002,
5213,13,1999,1,2008,
1355,13,1970,4,2005,
3321,21,1974,2,1991,
1758,64,1987,5,2033,
1868,87,2018,5,2067,
5347,21,1964,4,2003,
5265,98,2020,2,2038,
751,64,1984,1,1992,
5209,15,1981,5,2028,
4296,75,1999,5,2042,
596,218,1989,4,2027,
4611,64,2004,5,2044,
4547,72,1995,5,2037,
10741,64,1973,2,1991,
4296,75,1997,1,2006,
