duration,planeID,mechanicID,date
14,1563,36,2000-09-04
56,11460,144,1984-05-27
43,3531,71,1970-04-05
35,214,151,1961-07-27
60,7562,165,1966-04-15
29,786,347,2017-12-19
7,15006,252,2011-04-15
74,4087,338,1969-05-13
70,9980,284,1969-02-28
28,12677,79,1969-04-10
68,10925,325,2001-03-21
77,14817,116,1971-05-03
33,709,360,2016-02-02
48,11178,75,1989-08-30
10,14191,349,1997-01-09
7,12571,187,1984-05-31
29,10436,156,2003-11-28
69,3932,195,2004-01-05
62,3742,249,1989-12-18
50,11102,109,2015-04-30
68,2461,105,1979-06-27
61,9515,371,1987-10-03
40,9335,141,1963-06-14
34,8248,128,2018-10-25
14,7378,277,1990-11-04
28,5807,229,1980-11-22
80,6478,359,2017-05-10
56,8581,47,1964-08-09
30,1252,41,2002-09-15
23,1623,361,1977-08-08
25,11228,36,1973-10-17
43,6795,182,1970-09-25
26,16615,89,2000-01-17
52,8513,272,1969-12-15
47,8975,289,1998-11-20
20,9766,332,2005-07-14
65,4278,336,1973-06-06
73,6914,301,1961-03-31
27,11929,350,2017-04-09
68,6558,127,1985-12-03
16,10583,218,2020-07-04
11,13216,116,2010-10-11
15,13145,48,1994-04-09
34,4714,339,1964-09-13
63,9147,192,2019-06-07
38,6141,27,1970-11-13
7,16433,328,1996-04-24
75,8856,353,2009-12-06
67,9488,349,1982-04-18
26,2190,97,1980-10-20
33,14911,67,1986-01-05
28,14929,217,1990-10-15
69,5706,59,1965-01-15
5,9631,262,2019-07-20
22,519,335,1974-12-28
26,13658,257,1980-04-08
27,5042,246,2005-12-07
47,3357,185,2004-11-29
60,4191,358,1998-11-03
71,4483,346,1989-02-02
59,5861,159,1985-09-18
55,13785,185,1988-12-23
3,14276,137,2012-10-11
60,2085,130,2016-10-25
67,12002,79,1981-07-17
4,10932,109,1971-09-01
18,16852,367,1963-07-10
14,537,245,2013-06-06
20,14716,257,1970-07-07
63,6908,243,1982-09-14
48,8415,269,1999-12-04
19,10424,348,1975-05-14
22,12733,39,1994-12-30
5,16117,230,1970-09-30
6,2188,49,1992-03-30
56,6700,59,2003-10-13
64,1611,105,1996-01-15
54,16009,285,1975-06-06
24,9026,369,1995-03-15
76,13855,323,1962-12-13
5,5941,37,2005-10-12
77,7434,3,1986-04-20
69,6002,123,1990-03-22
62,8890,249,1996-09-24
18,9990,19,2016-08-31
45,3907,331,2005-07-06
26,8497,300,1991-08-20
9,3854,130,1976-01-14
3,6136,290,2004-05-21
19,3515,109,2009-07-11
56,633,54,1995-11-24
52,6195,194,2000-09-20
4,11743,120,1994-10-15
59,9672,23,1977-08-14
76,6144,208,1966-04-26
52,896,153,1964-08-25
66,4418,228,2011-08-03
64,15269,190,1980-02-11
11,14810,175,2011-03-15
62,5706,187,2006-07-04
16,9380,32,1970-04-05
34,4515,208,1989-04-21
17,8193,160,1979-01-16
31,10941,106,1988-03-02
66,248,281,1975-11-26
3,404,52,2000-07-27
20,3761,241,1980-12-06
25,14422,176,1989-12-03
73,8398,24,1976-03-08
40,14754,72,1978-10-17
77,4807,190,1971-01-16
80,13729,233,1976-03-31
60,15162,210,1999-07-24
44,227,223,1993-11-29
7,16495,167,1993-01-16
65,14799,245,2002-01-21
59,3103,278,1979-04-15
66,10840,181,2002-04-16
9,2260,90,2002-11-21
7,10833,366,1975-08-09
53,3039,45,1984-03-14
7,5787,333,1989-12-15
63,4465,67,1975-04-05
40,9849,260,2003-03-21
33,2636,257,2002-05-20
61,16260,288,1998-08-14
10,2324,147,1998-03-05
30,126,24,2012-02-28
53,8646,182,2017-01-20
57,12734,288,1994-05-31
75,6316,296,2003-03-22
11,10268,38,1971-05-29
27,4472,79,1974-08-31
17,16064,320,2009-01-03
76,11660,75,2020-10-22
64,8147,370,1968-03-16
21,14774,6,1987-09-22
43,7404,275,1987-08-24
70,5677,275,1992-07-05
34,12476,333,2006-06-02
58,4416,161,1961-04-25
29,10733,209,2009-10-15
71,4981,294,1991-06-01
37,11900,219,1965-12-27
30,3071,329,1998-03-22
19,67,181,2010-07-08
63,1325,306,1975-11-12
53,1022,149,1990-05-31
16,9120,20,1994-12-18
19,11856,75,1995-09-13
24,12021,112,1969-09-19
14,2151,319,1963-10-16
60,16627,316,1983-06-03
36,9203,69,1997-04-28
13,3363,278,2008-05-13
53,13057,287,2006-04-16
73,8100,317,1975-02-27
10,16109,273,2020-01-20
57,6314,128,1982-01-10
43,15660,347,2003-05-17
75,4972,207,2008-01-08
10,9580,120,2009-11-20
34,13565,96,1978-03-03
54,9876,277,1965-08-28
58,5913,282,1961-03-02
72,7110,40,1994-07-17
14,11268,21,1986-04-16
60,9700,248,1979-03-29
12,687,289,1990-09-04
38,2536,223,2020-02-25
61,11255,61,1963-01-23
26,13684,316,2013-10-16
37,5142,280,2019-05-19
77,3105,47,1989-01-14
40,12159,356,1999-10-15
42,14807,370,1974-03-19
43,14210,252,2004-12-02
37,11536,305,2019-10-18
67,10639,360,1980-07-14
33,15426,254,2020-03-31
2,13107,108,1993-06-12
61,8066,216,2019-10-22
54,4469,353,1967-10-15
38,8409,212,1982-02-21
20,7253,255,1961-12-03
21,6181,268,1984-03-07
52,5790,368,2013-02-21
39,7471,127,1989-01-30
48,660,154,2017-01-05
52,253,299,1961-10-10
57,14347,114,2008-01-22
44,9342,194,1983-07-31
41,14396,373,2020-07-13
25,7131,161,2009-10-03
56,6047,2,1962-09-18
29,12276,136,1990-05-31
68,12873,289,2010-09-19
6,839,271,1966-06-28
41,88,303,1979-06-14
73,13740,322,1989-04-20
47,10993,290,2012-02-22
67,7086,292,2012-08-22
75,6570,221,2013-11-06
79,3303,28,2017-04-19
77,13265,80,1993-04-21
52,5438,153,1967-04-28
76,10906,82,1995-10-10
30,2518,102,1971-12-02
53,7991,170,1997-11-16
31,12507,316,1981-12-19
11,10089,39,1963-10-24
37,5666,190,2002-08-19
74,16384,185,1970-09-02
38,16731,314,1978-09-26
7,1964,370,1967-01-24
34,10190,186,1961-12-27
42,13023,300,1980-03-08
9,12034,341,1964-07-04
45,8925,217,1985-08-26
33,12641,77,1979-04-28
27,2001,12,1962-12-14
71,777,258,1992-10-01
14,7046,18,1981-10-26
63,1920,267,1969-07-01
24,11243,252,1971-03-27
67,15915,69,2008-06-03
16,11338,38,1969-05-29
50,16704,326,1976-04-24
4,15050,248,2001-10-14
27,4416,304,2012-09-17
48,5598,356,1981-06-29
61,14584,74,1976-02-16
76,5443,160,2014-12-01
73,11067,162,1976-10-27
7,4520,9,1988-03-16
61,10993,118,1966-11-28
7,1099,197,1998-09-07
15,4380,269,1978-12-18
41,1655,290,2005-06-21
39,10848,17,1983-08-09
3,2249,95,1979-09-19
72,418,363,1961-06-17
3,13102,323,1998-08-26
72,15702,89,1989-08-05
17,13363,311,2009-11-26
57,5448,30,2007-09-27
76,237,221,1985-10-02
67,7432,254,2005-01-16
28,14318,121,1964-03-03
59,4911,45,2006-01-23
6,7310,246,1993-10-01
34,6716,48,2015-04-30
44,10244,69,1969-11-20
80,8983,18,1986-10-08
47,9122,119,1992-09-11
6,2893,228,1966-07-18
31,14161,63,2016-07-20
24,671,65,1997-10-29
55,14650,234,2016-12-08
4,2549,80,2014-10-25
59,4805,92,1986-04-06
66,11680,185,2004-04-06
30,8396,170,2018-12-14
54,9920,224,1977-06-20
64,15955,72,2012-09-07
53,661,3,2019-08-05
74,10013,332,2006-09-23
66,9455,153,1971-01-29
50,4341,41,1992-09-19
60,11736,367,1976-05-20
64,15610,155,1961-03-15
29,16423,237,2007-09-02
49,3486,296,2010-06-19
55,3770,60,1961-12-30
11,12494,213,1974-02-26
45,11150,138,1981-03-13
65,14141,94,1969-01-13
62,2785,161,2003-11-14
43,12706,275,2006-11-27
60,16081,92,1988-05-07
37,14815,200,1993-05-13
41,4220,314,2008-05-29
75,10917,15,1974-01-23
27,8398,95,1995-03-20
29,4018,176,2006-09-22
77,7935,183,2003-05-21
19,9094,340,1979-06-22
25,1233,135,1976-05-06
53,10340,357,1992-04-10
7,11070,160,1970-03-09
40,9932,89,1999-06-24
59,356,221,2020-11-18
72,13875,277,2011-05-10
80,2523,195,2003-10-12
62,3026,231,1990-11-29
14,1825,222,1990-03-08
66,15280,363,1981-11-13
58,5225,90,1983-08-05
61,5709,107,1970-11-18
74,246,82,1969-07-29
36,5595,218,2018-03-27
58,5112,20,2019-08-04
36,2752,23,2015-03-29
62,14423,329,2017-12-27
70,374,71,1965-12-11
9,7044,265,1974-02-15
18,1315,184,1986-02-27
14,7311,313,1967-07-24
6,10998,64,1995-03-08
79,15583,357,1991-10-15
32,7271,351,2001-01-09
58,842,172,1967-01-01
72,6000,57,2010-04-04
61,6419,204,1980-01-09
24,7297,244,1970-02-02
61,5832,315,2001-10-22
59,12857,144,1994-11-28
54,7321,120,1963-04-28
16,4379,127,1983-03-15
68,11328,86,1973-07-13
53,16527,347,2006-12-01
10,3577,340,1988-12-22
28,11416,92,2009-02-21
76,12340,147,1996-04-29
34,15789,26,1965-05-08
9,12947,70,2002-01-21
63,15838,241,1984-07-13
9,13060,38,1983-07-11
40,10096,296,1985-07-13
75,518,71,1980-03-28
78,6642,58,1991-08-07
27,7038,117,2011-07-10
9,7942,177,2010-05-23
50,9535,4,2010-06-06
24,8204,80,2010-04-10
61,5482,185,1994-06-10
2,7553,91,1965-05-03
28,2457,307,1986-03-12
24,14823,80,1966-10-03
59,119,132,1975-03-13
32,16783,8,1965-07-03
20,5904,236,1992-02-14
35,13530,163,1994-06-14
48,11454,297,2020-07-21
45,10310,120,1979-03-24
37,16209,295,2016-10-09
59,2406,325,1992-02-27
6,16363,149,2013-02-27
15,14832,356,1969-07-10
38,6428,15,1986-05-10
32,6847,227,2013-01-23
28,139,145,2020-12-24
79,5475,275,1966-07-16
9,16833,27,2006-06-21
80,674,131,1997-04-11
58,2409,56,1961-06-13
25,3570,90,2004-02-01
50,10500,84,1995-02-09
57,1966,292,2002-11-11
15,16413,139,2017-02-08
69,11902,296,2017-08-23
64,3760,135,1973-05-03
23,12396,79,1978-09-02
47,15650,147,1983-12-14
19,4449,294,2004-07-12
4,6948,48,1983-04-24
36,14964,367,1984-05-11
22,10829,196,1969-04-12
40,8484,162,1994-05-29
46,2962,328,2009-08-28
11,15295,346,1961-08-18
69,10137,312,1978-04-11
58,15603,315,1970-02-06
16,257,96,2012-09-15
49,618,295,1972-10-30
71,4344,17,2011-09-28
48,8141,107,1986-04-30
43,8699,112,2011-07-12
29,2601,56,2012-09-25
9,16197,245,1985-01-24
15,11566,18,1985-09-05
29,12880,322,1990-04-19
11,3107,40,2019-12-21
59,2564,119,1997-04-13
75,8509,239,1979-12-26
57,7051,93,1984-01-09
78,9809,121,1967-04-16
74,16752,84,1984-10-12
51,14714,128,1984-12-11
4,11892,309,1997-08-03
24,2545,26,1977-05-07
63,3096,286,2009-09-19
59,9779,195,1984-09-03
74,4261,238,1967-05-04
15,1978,47,2017-06-21
37,414,315,1998-06-21
78,358,108,1981-10-21
52,5030,339,1975-02-22
65,10022,265,1966-10-23
12,13697,35,1961-06-10
31,3346,360,1998-06-14
25,10773,72,1996-04-19
30,4144,79,2020-04-29
21,6140,268,2001-10-02
72,1486,349,1997-07-30
57,10213,71,1964-10-28
51,8126,346,1972-12-28
46,9121,85,1965-07-01
44,458,101,1994-12-04
10,13801,286,1996-06-04
68,13933,186,1974-11-06
80,10249,116,1992-08-12
47,12306,333,1994-03-14
33,16409,326,2014-09-02
37,15881,57,1998-10-02
9,11326,366,1995-02-05
50,2271,125,2014-01-06
52,7728,255,1961-11-17
60,6012,224,2019-12-05
62,12281,264,2000-10-20
19,439,36,1965-12-13
74,16227,63,1991-05-17
70,3801,94,2012-03-29
30,5563,193,1978-09-23
43,14716,233,1990-11-14
12,16552,50,1968-01-21
21,7318,143,2006-06-15
55,13939,120,2020-06-10
30,11510,70,1964-11-19
50,1025,181,2009-11-12
76,7354,335,2001-11-25
50,1964,285,1992-02-19
24,13676,252,2013-10-25
26,2295,119,2012-12-03
9,9390,346,1991-05-20
74,14944,357,1985-09-06
17,11165,96,1989-05-09
32,7807,167,1983-07-11
45,12485,138,1970-04-19
3,8690,301,1989-06-15
38,16340,82,1994-06-13
25,13265,338,2010-09-12
47,1151,92,1983-03-05
77,4003,285,2002-08-01
15,12469,92,2013-02-26
70,6696,359,1967-01-17
2,5604,305,2000-07-16
79,7551,160,1970-09-07
48,5880,13,2004-12-08
14,11761,38,1980-01-18
37,8968,180,1999-06-22
66,3266,191,1994-07-14
46,16528,73,2005-08-09
51,9184,270,2002-01-24
56,2797,215,2016-08-07
53,14316,51,1992-01-13
14,16601,72,2018-12-20
71,8174,74,2006-07-27
11,2847,216,1977-03-29
53,8047,144,2007-11-02
40,10074,261,1982-12-22
28,13029,14,1975-09-15
17,13505,371,2020-03-19
14,16387,163,1995-06-21
10,9702,123,2009-03-18
36,10518,369,2011-08-16
25,10075,49,2012-06-24
41,1455,303,1989-03-16
64,604,258,1987-10-09
67,6395,373,1968-11-12
71,325,62,1972-04-10
11,6299,107,2010-03-17
39,6637,140,2002-03-13
50,782,308,1976-06-26
78,15604,268,1975-11-08
73,11060,366,2008-03-16
69,5282,357,1966-02-22
52,15289,133,2012-02-04
16,3051,183,2019-04-13
60,2850,119,2002-07-15
22,5005,284,2015-12-24
56,1370,325,1976-09-10
18,12245,92,1965-10-15
69,9133,249,1968-07-31
77,14184,369,1985-04-30
38,922,344,1993-03-21
45,10825,287,1996-09-03
74,12292,287,2010-10-15
12,3259,9,1961-08-27
14,13391,368,1981-03-30
63,3687,357,1994-12-03
48,1675,34,1970-02-26
45,16596,312,2014-04-05
2,15220,150,1962-12-04
58,7036,357,1966-09-02
57,7931,320,1974-03-14
18,13852,206,2008-07-17
12,7898,57,1967-01-24
33,2585,254,2001-09-14
66,2321,218,2001-09-25
20,6640,130,1982-07-15
76,5253,168,1983-06-18
15,9488,371,2013-07-31
2,5029,263,1980-12-11
4,10795,215,1987-09-24
26,1248,159,2000-03-30
27,1955,321,1971-05-02
60,16780,127,1969-10-25
36,3010,306,2012-09-26
4,12418,38,2002-05-04
45,1821,63,1988-05-08
42,5277,266,1962-11-20
76,13199,124,1992-01-20
23,512,128,2001-09-11
13,861,47,1978-09-20
51,10737,332,2003-02-26
25,998,271,2013-06-22
42,8900,308,1976-11-18
31,12134,119,1981-05-08
32,3387,108,2013-10-14
19,3767,282,2015-10-21
67,7494,19,1983-04-03
69,13556,26,1975-04-17
51,13827,48,2006-07-23
80,3182,168,1996-10-26
53,3571,298,1963-09-10
6,12970,64,1978-02-24
14,13448,1,2018-09-13
32,8578,248,1972-08-11
40,15903,217,1971-01-19
36,13507,124,1995-06-01
54,4349,162,2015-05-22
16,13283,258,2011-10-02
17,5189,94,1990-11-23
48,11229,194,1970-07-22
46,2915,181,2011-08-29
31,13591,255,2002-06-06
71,220,236,1971-09-30
37,1444,234,1968-12-19
22,9874,67,1994-03-05
42,16393,244,1995-01-10
47,16037,372,1999-01-17
74,12823,208,2013-12-31
63,3856,370,1987-10-01
56,11960,111,1966-02-22
43,11974,316,1968-06-14
46,9920,207,1965-10-25
20,146,296,1986-01-14
73,15546,249,1973-05-24
10,16351,326,2000-04-16
4,11597,92,1961-02-16
44,5524,335,2018-01-08
34,6985,342,1999-06-24
15,12162,284,1965-07-28
4,13843,145,2012-05-26
37,6272,373,1985-03-09
75,10568,33,1977-11-03
65,15148,88,1981-04-24
55,14169,146,1985-12-07
35,211,233,2006-07-11
32,4373,94,2013-11-27
73,4293,180,1970-12-16
19,13796,149,2001-05-09
65,8415,262,1972-03-27
75,9565,353,1969-12-05
52,16496,94,1994-04-24
71,3852,319,2015-07-04
37,9948,130,1970-02-09
51,15739,304,2013-01-03
45,2665,153,2012-02-08
62,6854,228,2013-03-29
73,4826,5,2005-12-09
24,10433,297,2014-04-06
49,9378,71,1998-05-30
64,12535,33,2009-04-20
80,5076,65,1999-08-30
37,614,39,1963-06-06
71,13611,208,2014-06-17
49,1301,307,1989-09-10
76,11329,60,1981-01-25
60,11157,193,1988-11-26
74,1531,106,1977-04-18
67,468,25,1984-11-21
78,64,55,1998-09-13
30,2967,232,1988-03-04
79,11704,106,1965-12-22
75,8434,266,1971-10-17
14,11043,154,1970-07-15
35,4338,224,2005-01-18
22,4842,322,2009-06-22
20,4769,246,1973-08-05
8,16577,44,1972-09-22
29,13981,146,1973-03-23
34,1029,122,1961-03-20
64,8811,16,2016-12-07
22,6108,73,1988-01-08
76,14336,357,1990-02-09
5,9677,235,1961-08-10
44,10850,298,2005-04-18
14,11300,356,1985-11-10
39,9876,42,2010-06-05
80,8354,305,1962-05-21
21,1098,73,2002-11-04
36,582,114,1990-04-01
65,13408,227,2012-09-08
40,2285,17,1991-06-06
2,11017,225,1972-12-05
43,1198,127,2008-04-15
25,11255,307,2000-01-09
45,15702,33,2005-03-20
40,2642,336,2018-01-05
42,5208,59,2011-06-06
14,4915,342,1963-03-08
43,3701,280,2010-02-01
27,10193,261,1982-07-06
22,12692,110,1968-09-23
45,7772,103,1976-03-02
28,10804,186,2011-10-19
54,10537,168,1985-07-26
57,16556,314,2014-03-12
60,2349,23,1963-12-13
6,14558,131,2011-06-26
80,9687,359,1998-05-03
48,14479,98,2006-11-30
27,12671,319,1991-01-19
12,1608,137,2014-03-23
4,11058,258,1974-03-09
68,13955,203,1984-11-17
65,3560,350,2007-06-27
41,11938,338,2002-11-10
55,8872,218,1985-05-01
62,3977,204,1967-11-13
27,6005,302,2017-06-02
4,12222,27,2009-07-02
52,5360,112,1985-02-04
18,9245,220,1967-02-17
52,16206,120,1989-04-30
72,2797,114,1982-06-05
43,10853,127,1976-11-09
17,6546,346,1964-01-21
29,4485,329,1981-10-01
72,6887,346,1969-12-31
68,9064,203,1967-06-18
12,5546,201,1975-10-02
36,15592,366,2003-04-05
74,6092,116,1967-01-01
9,12395,333,2002-09-23
25,13192,372,1962-10-07
28,8817,350,1986-11-10
53,51,267,1975-09-16
12,534,350,2007-12-12
3,3489,286,1991-05-09
80,16335,176,2015-01-17
55,15154,94,2003-10-04
68,2691,289,1987-12-23
53,16333,1,2008-09-14
55,8287,146,2015-06-22
40,13835,333,1972-03-03
63,10112,91,1964-07-25
43,3790,252,2016-09-30
75,2353,233,2016-03-29
15,10244,150,2000-08-28
76,10989,193,1997-03-08
17,9133,10,1963-07-17
43,6511,254,1989-08-26
23,15784,285,2000-08-16
36,11771,119,1971-11-09
14,16770,372,2000-01-23
78,9767,45,2020-12-09
72,11411,230,1981-09-19
16,8969,96,2017-11-13
37,6812,207,1976-12-30
33,13459,240,1986-04-15
22,4557,341,2009-02-20
15,3559,185,1968-09-25
26,12155,153,1995-07-01
50,7937,171,1962-12-07
76,263,331,2010-10-28
6,1123,30,2006-12-27
76,2350,369,1984-01-15
7,16385,168,2003-10-07
2,4739,99,2003-11-09
38,4441,224,1975-01-22
31,10762,318,1962-04-15
55,11794,49,1997-10-25
78,9904,291,1993-01-28
2,9416,291,1993-01-27
76,2664,254,1994-01-15
40,11604,114,2001-07-11
2,10433,55,1980-04-08
10,16423,5,1962-06-26
48,16556,290,1996-06-06
80,2737,222,1974-11-19
50,7566,128,1986-06-24
2,9646,219,1971-06-21
29,12002,312,1979-05-02
60,1318,40,2003-11-10
44,7496,70,2016-03-07
12,7817,177,2015-02-10
42,1462,90,1995-12-02
35,14187,37,1986-02-22
68,10460,163,2004-05-03
75,908,305,1994-01-07
18,8865,229,1986-05-17
25,1971,234,1997-09-03
5,3372,281,1987-07-19
63,11047,262,1975-11-22
72,634,90,1968-10-15
28,8154,306,2008-04-07
58,11794,120,1977-05-10
42,12265,283,2001-08-22
48,15221,61,2018-06-21
38,6134,86,1977-07-31
25,4222,368,1973-10-28
13,16751,189,1990-07-05
33,13758,276,1986-06-16
72,10001,303,1998-11-27
3,763,131,1992-02-19
39,13850,255,2006-01-24
38,12629,201,1987-02-12
61,2296,115,1990-09-12
11,8359,356,1961-09-28
18,3140,289,1963-09-08
59,5267,39,1976-04-08
33,6679,353,1997-09-28
39,1602,202,1974-12-22
25,3628,94,2006-02-27
35,1249,161,2003-11-27
58,12523,4,2010-09-29
3,12281,266,1990-07-29
55,10459,107,2008-04-09
20,9928,28,2009-02-10
66,2334,312,1975-04-06
11,9007,60,2000-03-30
4,9983,44,2005-04-18
20,13498,215,1995-04-22
77,12734,267,2013-09-08
77,14777,256,1999-05-21
41,5806,208,1971-01-15
42,9223,8,2013-05-12
73,12370,268,2011-06-03
67,3968,276,1969-06-20
44,8538,82,1994-02-23
13,4450,113,1963-08-14
70,9501,30,1993-02-01
5,16579,99,2020-02-17
59,16663,213,1988-12-13
26,14279,205,1983-08-10
31,8662,290,2011-08-11
50,3952,59,2004-08-21
46,13142,97,1998-01-11
44,13063,87,1995-03-06
31,14434,151,1965-12-18
33,414,162,1962-09-24
38,7362,88,1967-07-24
55,16232,158,1976-11-20
79,3085,228,2001-08-21
12,16589,11,2007-02-18
60,4954,173,1979-07-22
24,8629,306,1990-11-28
48,2543,238,1995-04-18
15,16654,53,2014-08-14
65,11605,313,2001-06-12
25,3134,334,1964-10-27
22,14342,97,1996-06-13
40,11732,153,1997-09-02
78,10318,62,1991-02-25
47,11266,19,1997-02-25
18,12558,135,2001-11-25
75,8166,264,2002-02-02
18,14846,199,2000-08-17
40,8481,69,1986-11-25
29,14538,136,1982-12-23
56,6384,295,2013-08-15
25,707,94,1992-03-29
5,11009,194,1972-07-22
37,7922,149,1986-10-26
72,8500,13,2003-08-30
38,11383,204,1969-04-21
28,9837,276,2009-09-28
12,16704,30,2013-09-22
49,3463,226,1998-04-16
17,12776,88,1996-08-31
44,5115,264,2019-03-09
16,13968,21,1976-01-29
19,4961,132,2012-08-21
24,5281,2,2013-09-03
32,16636,160,1982-02-19
57,8071,141,1982-01-27
57,9073,26,2006-07-16
63,8214,212,1983-04-15
40,5448,45,1984-11-19
2,7032,151,2017-05-21
25,3699,30,2017-05-01
38,8429,132,1968-04-20
38,15037,343,1961-01-27
63,15398,184,1963-10-23
76,1022,284,1995-05-21
77,9067,194,1968-06-03
22,9789,119,1987-04-22
14,3710,122,1996-03-21
62,993,134,1971-02-28
52,5164,267,1969-09-14
80,7173,88,1979-08-17
24,8273,286,1988-03-13
35,14184,360,2000-11-04
66,3493,27,1966-03-01
73,2686,108,1997-06-26
9,15843,126,2016-03-27
71,10423,36,1995-03-10
47,10873,117,2012-08-20
9,14442,89,2008-07-26
48,12667,307,2009-02-06
27,2576,208,1969-11-06
19,10074,171,2012-03-14
2,12386,326,1995-04-09
2,5554,216,1978-05-10
48,3662,54,1988-07-19
65,1666,295,1993-09-04
53,8512,327,2003-09-21
72,4124,219,1974-08-19
38,12713,302,1966-08-18
69,8526,97,1969-02-10
16,13916,17,1970-03-18
38,13372,75,2018-06-24
55,12054,290,2013-04-11
51,2789,166,1993-08-15
12,16563,363,1999-07-12
2,1889,178,1972-08-23
22,16850,26,1980-08-16
73,15393,150,2000-08-27
74,13337,109,1995-07-07
16,4326,124,2005-03-29
52,16831,146,1969-07-07
3,6762,187,1971-01-26
43,12006,187,1980-08-26
18,2027,94,1992-10-07
30,1544,59,1979-08-08
8,881,39,1999-03-31
59,2530,220,2016-02-07
58,14101,236,2006-04-09
33,14905,264,1964-06-28
46,322,363,1980-05-15
27,16419,344,1965-01-19
69,16727,276,1966-03-02
24,4098,349,1983-12-12
6,14494,318,1978-11-08
21,16520,199,1993-01-19
79,10530,168,1992-01-31
60,12021,237,2019-02-22
30,6441,318,1966-05-29
13,3104,368,1999-04-09
70,10511,2,1962-10-19
74,5666,253,1966-07-31
69,622,190,1972-07-17
39,9561,350,1972-09-16
39,14242,51,2017-09-07
38,4019,274,1980-08-04
46,115,216,1964-07-16
44,2045,259,1993-07-04
27,2839,35,2011-12-23
57,4612,373,1997-10-18
45,8422,215,2003-01-23
2,8411,216,1999-07-26
77,12720,148,2006-12-06
24,11679,70,1965-10-05
77,11420,80,1968-04-23
55,13804,251,1991-06-02
60,16294,69,2018-06-02
58,5768,154,1979-08-29
20,10470,220,1992-01-06
16,13887,278,1987-07-27
14,13360,204,1991-12-28
62,3279,344,1962-08-25
18,13406,245,1961-02-03
10,1333,323,1978-02-02
78,1134,315,2003-12-28
63,14438,21,2015-04-02
62,3310,237,1987-01-08
46,16675,27,2001-12-13
65,15310,326,1995-04-26
11,13665,351,2000-01-14
10,11526,223,2013-02-18
7,15812,240,1997-04-18
67,7699,292,1966-05-31
26,4385,231,1981-06-26
50,80,133,1981-05-21
65,12827,276,1991-10-27
46,8315,232,2005-10-29
40,15236,219,1977-09-27
43,8916,288,1966-10-12
64,3406,231,1963-03-25
6,13107,310,2000-03-11
35,3705,361,1965-07-21
21,12116,75,1983-04-15
12,10812,219,1982-09-28
63,7782,340,2008-09-20
18,8992,284,2015-01-19
10,7386,214,2012-01-13
44,5990,18,1974-09-25
14,16682,81,1971-10-20
17,10896,145,1962-02-06
36,15588,176,1964-05-07
76,9863,96,2005-01-24
55,2539,18,2005-03-17
72,8653,214,1993-02-21
4,5817,5,1967-03-28
4,1380,90,2017-05-13
29,8614,323,1979-02-01
26,518,318,1961-03-31
22,16206,349,2016-05-10
63,6137,85,1966-08-01
38,7889,234,2008-04-13
60,14762,55,2013-06-16
5,9520,271,2008-06-04
10,16569,360,1995-10-16
47,14805,321,1969-01-01
12,8979,230,2010-09-02
43,2553,346,1967-06-16
40,2243,107,2015-05-06
63,9782,347,1979-06-27
30,5470,355,2013-03-21
2,15437,367,1969-10-14
33,9602,273,2006-02-25
36,7321,170,2005-08-24
23,11496,103,1986-08-31
75,13823,297,1968-02-18
9,8777,372,1971-10-15
20,14097,93,1966-10-14
80,12860,192,1981-11-20
69,11303,112,1992-03-13
49,10038,276,1970-10-16
46,13225,160,2013-08-31
69,6975,186,1967-04-16
37,11586,231,1989-03-23
16,1142,309,1982-08-02
34,2645,171,2017-10-31
34,10972,296,1992-06-12
20,16117,63,1999-07-31
46,4422,28,1982-06-28
25,10556,46,1997-05-27
64,412,36,1961-07-22
54,9200,116,2002-04-16
2,16696,330,1964-03-03
37,16299,121,1982-06-18
56,8059,121,1990-02-06
76,3046,77,1972-02-22
61,1530,358,1992-07-23
21,13561,31,1969-03-12
47,12344,352,1994-01-19
73,14939,323,1965-07-24
50,8244,36,1976-02-29
19,12927,46,2001-03-20
28,4715,324,1969-12-10
50,13567,234,2001-01-24
33,12563,215,2002-10-17
27,8643,293,2014-06-15
80,2871,138,1969-02-09
