id,passengerID,flightID,luggageID,lost_object,description,color,accepted,amount
457,5647,19596,187577,1,Team-oriented eco-centric system engine,Pink,1,480
458,52560,15292,84309,1,,Red,1,834
459,40852,8757,68113,0,Team-oriented bi-directional intranet,White,1,645
460,58350,6,135230,1,,Red,1,31
461,17369,19156,89649,0,Business-focused needs-based software,Yellow,0,682
462,11748,19542,176380,1,Enterprise-wide directional array,Blue,1,495
463,69837,14127,182156,1,,Green,0,791
464,13915,19624,55570,0,Adaptive optimal Graphic Interface,Pink,1,734
465,44975,8901,6586,0,,White,0,638
466,89177,10015,15239,0,Reduced context-sensitive groupware,Blue,0,590
467,29738,50,159053,0,Switchable hybrid flexibility,Blue,1,739
468,16344,19792,15635,0,,Green,1,922
469,88381,15445,210597,0,Innovative zero tolerance encryption,White,1,519
470,37360,10018,9417,1,Implemented motivating website,Black,1,822
471,4336,2013,81780,1,,Black,1,249
472,1184,10002,96898,1,Reverse-engineered homogeneous intranet,Black,0,800
473,20166,125,148479,0,Managed content-based implementation,Pink,1,534
474,40506,8999,202169,1,Horizontal mission-critical product,Green,1,82
475,71745,13893,28624,1,Upgradable secondary standardization,Pink,0,746
476,96297,17230,229613,0,Organic composite hierarchy,Pink,0,754
477,46550,8148,208621,0,,Blue,0,226
478,82567,92,164598,1,Secured dedicated installation,Red,1,63
479,1409,14955,100642,1,,Blue,0,801
480,8723,2758,83002,1,Business-focused actuating secured line,Yellow,0,699
481,2318,14344,153202,1,Persistent optimal complexity,Yellow,0,110
482,93534,17240,60334,0,,Red,1,576
483,50054,8050,169225,1,Face to face hybrid hardware,Green,0,631
484,6050,15385,49701,1,,Green,0,235
485,20445,15487,22537,0,Digitized cohesive instruction set,White,0,796
486,19499,19013,46349,1,Multi-channelled zero administration orchestration,Yellow,0,452
487,72209,11883,173207,0,Self-enabling radical standardization,Blue,1,640
488,43380,8652,168917,1,Decentralized real-time firmware,Green,1,955
489,7318,14360,19692,0,,Green,1,985
490,11058,10002,216110,1,Virtual multimedia middleware,White,0,484
491,2312,15065,204161,0,Implemented scalable parallelism,White,0,942
492,46510,8015,218974,1,Robust bandwidth-monitored frame,White,0,799
493,89975,10013,198516,1,Customer-focused directional toolset,Black,0,412
494,80080,818,13862,1,,Green,1,563
495,11246,15806,47827,0,Vision-oriented regional hierarchy,Green,0,212
496,33171,818,66783,1,Fundamental bifurcated policy,Red,1,319
497,42385,8962,74499,1,User-centric bi-directional product,White,0,369
498,13859,19490,184325,0,Devolved intangible strategy,Green,1,474
499,24692,12068,89351,0,Synergized directional algorithm,Blue,1,839
500,71813,14097,13468,1,Organic coherent emulation,Green,0,778
501,49645,12744,220381,1,User-friendly stable instruction set,Yellow,1,868
502,91786,8382,15347,1,Sharable attitude-oriented artificial intelligence,Yellow,0,276
503,82322,14661,148931,0,Persevering interactive database,Pink,1,304
504,43881,14882,38735,1,Customizable client-driven algorithm,White,1,456
505,17513,19505,101517,1,Cross-platform fault-tolerant forecast,Red,0,619
506,6339,12881,87271,1,Enhanced high-level encoding,White,0,627
507,18337,19831,83092,1,,Red,1,189
508,14102,19684,63261,1,Grass-roots 24 hour secured line,Yellow,0,912
509,16269,4363,136616,1,,Pink,1,261
510,44354,8895,175303,1,Pre-emptive cohesive hub,Green,0,554
511,92758,189,103145,1,Reactive client-driven Graphical User Interface,Yellow,0,390
512,31179,14680,156379,0,Synchronised multimedia help-desk,Blue,0,37
513,13516,19032,140807,0,Integrated dynamic task-force,Black,0,572
514,79992,122,165437,0,Open-source radical time-frame,Black,1,599
515,29463,71,199282,0,Cross-platform impactful contingency,White,1,334
516,49658,8944,180394,1,Managed motivating hub,Black,0,679
517,17133,14,220086,1,Object-based fault-tolerant policy,Red,1,717
518,29517,14874,197617,0,,Yellow,1,681
519,62703,12223,199089,0,Focused hybrid budgetary management,Red,1,791
520,59508,17232,2578,1,,Blue,1,407
521,49750,8705,227547,1,Mandatory full-range application,Black,1,306
522,49989,8811,131432,0,Business-focused non-volatile product,Green,0,93
523,60154,14340,2212,1,Synergistic full-range complexity,Yellow,0,553
524,26449,12906,55190,0,Switchable methodical leverage,Blue,0,189
525,11016,19476,95357,0,Upgradable 4th generation parallelism,Black,0,941
526,42425,8044,90547,0,Versatile multimedia Graphical User Interface,Black,1,647
527,41517,33,90550,0,Fully-configurable systematic focus group,Pink,1,761
528,89202,17225,47802,1,Assimilated 24/7 methodology,Blue,0,672
529,58546,17224,151716,1,Streamlined motivating secured line,White,0,580
530,35004,94,38047,0,Organic optimal solution,Green,0,545
531,10951,19561,215332,0,Switchable neutral extranet,Yellow,0,780
532,42427,8638,7238,0,,Yellow,0,94
533,46453,17237,144107,1,,Black,0,872
534,13509,19335,141865,0,,Black,1,846
535,81134,14464,182673,1,Implemented fault-tolerant hierarchy,Yellow,1,20
536,10208,19385,67510,0,Streamlined foreground complexity,Green,0,637
537,46499,8486,151560,1,Polarised modular knowledge base,Black,0,172
538,74293,14878,142634,0,Extended human-resource leverage,Blue,0,487
539,23426,14094,219791,1,,White,0,792
540,26029,6424,84561,0,Enterprise-wide explicit hardware,Black,1,273
541,75923,139,231172,0,,White,0,931
542,8972,69,9428,0,,Green,0,240
543,46479,5282,144256,1,Exclusive multimedia projection,Pink,0,293
544,16427,94,40022,1,Front-line real-time system engine,Blue,0,519
545,39943,11786,14853,0,Multi-tiered hybrid hub,Red,1,349
546,19615,14874,9730,1,,White,1,596
547,19164,19637,70317,0,Polarised stable internet solution,Pink,1,390
548,91192,142,212748,0,Decentralized optimal portal,Yellow,0,71
549,68064,3456,75021,1,Versatile demand-driven toolset,Pink,0,383
550,28002,5075,165107,1,Up-sized tertiary ability,Red,1,782
551,75410,10015,223943,1,Reverse-engineered interactive definition,Green,1,552
552,11957,19881,92555,0,Realigned homogeneous forecast,Blue,0,554
553,11828,19804,222683,0,,Black,0,911
554,17958,19474,183188,0,Multi-layered user-facing structure,Pink,0,655
555,69257,67,138146,0,Function-based cohesive migration,Blue,1,198
556,60687,12576,193798,1,Pre-emptive mission-critical approach,Black,1,731
557,92087,88,11065,0,,Blue,1,546
558,29737,9282,97949,1,Customizable interactive moderator,White,0,779
559,17118,8419,73223,0,Public-key user-facing projection,Green,1,789
560,16244,15752,77261,1,,Green,0,702
561,30265,14870,43650,1,Up-sized stable local area network,Blue,1,49
562,10688,19405,33390,0,Synchronised cohesive solution,Black,0,308
563,17142,19706,44723,1,User-friendly heuristic throughput,Pink,1,217
564,66761,14890,142249,0,Reactive executive local area network,Green,0,307
565,85152,17238,204768,0,,Yellow,0,564
566,41203,14872,60531,0,Networked uniform benchmark,Red,0,344
567,87602,12804,198577,1,De-engineered uniform knowledge base,Black,1,354
568,49696,8555,1250,1,Proactive executive core,Blue,1,59
569,38988,11380,25210,0,Proactive heuristic knowledge base,Green,0,782
570,10325,19845,183189,1,Stand-alone well-modulated customer loyalty,Black,1,892
571,47242,8768,80956,0,Persistent exuding hub,Blue,0,656
572,62849,1833,175984,0,Future-proofed grid-enabled extranet,Green,1,703
573,49057,14095,77350,0,,Black,1,276
574,37270,14155,138453,1,,Pink,1,406
575,2824,4,81766,0,Networked asymmetric projection,White,1,941
576,43359,8358,144729,1,Secured 3rd generation groupware,Blue,0,123
577,37380,5781,158908,1,Fully-configurable static Graphical User Interface,Black,1,496
578,94253,89,209525,1,Persistent discrete policy,Yellow,1,270
579,19770,19064,207746,1,Profit-focused full-range middleware,Pink,0,677
580,14992,73,138730,0,,Blue,0,371
581,51577,20845,140542,0,Function-based object-oriented extranet,Pink,0,170
582,11966,19968,142053,1,Horizontal empowering knowledge base,Blue,1,815
583,25498,17227,35800,0,Implemented holistic leverage,Yellow,1,787
584,38081,14048,152675,1,Multi-channelled impactful archive,Pink,1,921
585,27429,16477,18375,1,Devolved human-resource matrices,Red,0,173
586,27982,14874,194867,1,,Green,1,554
587,52692,123,8510,1,Innovative discrete website,White,0,790
588,41896,8482,190540,1,Business-focused web-enabled challenge,Pink,1,579
589,4844,14906,33922,1,Ergonomic mobile Graphical User Interface,Pink,0,768
590,91366,14150,96277,0,,Black,0,489
591,6485,19456,46245,0,Persistent coherent time-frame,Red,1,147
592,46838,14496,44821,0,,Red,1,974
593,20746,14877,227699,0,User-friendly stable complexity,Black,1,242
594,55943,12824,159995,0,Polarised mission-critical migration,Blue,1,366
595,67510,12255,157696,0,Persevering encompassing access,Red,1,369
596,49974,8542,161652,0,Expanded high-level success,Green,1,943
597,17605,19167,27139,1,,Red,1,265
598,27745,14874,223949,0,Profound disintermediate model,Yellow,0,439
599,51121,14162,45009,1,Cross-group next generation task-force,Green,1,296
600,65427,12933,78954,1,,Pink,1,560
601,17171,19137,46713,1,Re-engineered optimizing firmware,Black,0,610
602,36946,14237,77869,0,Synchronised stable intranet,Pink,1,637
603,5170,14116,198019,1,Automated maximized local area network,Yellow,0,337
604,92337,3278,8620,0,,Yellow,1,178
605,5536,14,212920,1,Organic 3rd generation product,Black,0,272
606,73187,14885,189645,0,Compatible dedicated projection,White,0,555
607,55817,14884,15478,0,Visionary user-facing info-mediaries,Pink,0,515
608,60371,14488,155017,0,Multi-channelled local projection,Red,1,83
609,54210,14577,65969,0,Horizontal client-driven task-force,Pink,0,702
610,17541,19973,211354,0,Public-key dynamic local area network,Black,1,22
611,47523,114,175230,0,,Yellow,1,589
612,66537,14144,26595,1,Ergonomic 24/7 approach,Black,0,792
613,83847,14144,189334,1,Future-proofed asynchronous structure,Yellow,0,189
614,5993,16549,165213,1,Balanced uniform superstructure,Pink,1,411
615,18358,19423,160476,0,Synchronised coherent Graphical User Interface,Blue,1,904
616,75993,15646,98128,0,Re-contextualized eco-centric throughput,Green,0,601
617,76706,10012,31263,1,,White,0,511
618,16930,12904,221087,1,,Pink,1,49
619,15853,4929,53306,0,,Pink,1,930
620,65953,18320,34507,0,Ameliorated mobile Graphic Interface,Pink,0,926
621,30665,2364,133417,1,,White,1,585
622,17524,19639,77731,1,,White,1,492
623,19935,14695,156676,1,,Red,1,693
624,72562,97,37511,1,Phased zero administration emulation,Yellow,1,935
625,3021,2466,197349,1,Up-sized directional function,Green,1,579
626,25956,12284,93893,0,Re-contextualized bi-directional intranet,Black,1,285
627,20943,10016,1732,1,Secured object-oriented productivity,Yellow,1,833
628,79534,6002,87550,0,Grass-roots local definition,Green,0,655
629,15206,19975,6847,0,Multi-channelled upward-trending core,Black,0,987
630,44753,8211,53221,1,,Black,1,143
631,55455,10013,52792,0,Upgradable well-modulated projection,White,0,190
632,46550,8148,39146,1,Seamless 4th generation moderator,Green,0,281
633,60984,72,233769,0,,Yellow,0,663
634,14139,12707,170660,0,Customizable 24/7 portal,Black,1,204
635,16360,19705,45515,0,Monitored fresh-thinking throughput,Black,1,324
636,4206,10016,152330,0,Optimized logistical strategy,Yellow,0,555
637,28305,17591,89104,0,Function-based explicit artificial intelligence,Blue,0,395
638,18558,10459,174521,1,Centralized multi-state focus group,Pink,1,635
639,94488,12880,232700,1,Enhanced dedicated matrix,Pink,1,74
640,35720,12320,144637,1,Future-proofed asymmetric data-warehouse,Green,1,313
641,12467,19860,98822,0,Inverse didactic infrastructure,Pink,0,507
642,46321,1960,176288,1,Programmable cohesive product,Blue,0,921
643,88757,8249,99418,1,Upgradable asymmetric capacity,Red,0,473
644,37070,14958,200897,0,Innovative maximized firmware,Pink,0,803
645,94662,12622,101316,1,Realigned mobile orchestration,Pink,1,641
646,47342,132,89319,0,Persevering full-range product,Yellow,1,279
647,46170,14690,148737,1,Triple-buffered attitude-oriented strategy,Black,1,495
648,11884,5896,192227,1,Sharable zero administration toolset,Green,0,190
649,52320,17233,14528,0,Distributed empowering archive,White,0,89
650,60931,16642,32553,1,Adaptive modular algorithm,Green,0,618
651,12651,19984,148210,0,,White,1,596
652,65677,12210,159472,1,,Green,0,155
653,33872,12598,2291,1,Diverse empowering archive,White,1,272
654,43220,131,30062,0,Open-source methodical policy,Red,1,32
655,84739,9566,208646,0,Synergized disintermediate access,Red,0,523
656,32941,12930,7653,0,Total hybrid instruction set,White,1,332
657,78223,160,177612,1,Ameliorated solution-oriented core,Blue,1,653
658,82503,19224,76962,0,Managed grid-enabled model,Blue,1,748
659,13016,19508,1302,0,Cross-platform next generation interface,Red,0,36
660,48689,98,492,0,Function-based explicit framework,Green,1,673
661,18919,19052,3961,1,,Yellow,1,750
662,19568,818,3981,0,Exclusive zero administration leverage,Blue,1,915
663,18177,5546,35853,1,Operative actuating knowledge user,White,1,311
664,19470,19775,178521,1,Multi-layered incremental time-frame,White,0,87
665,84324,12380,217938,0,Upgradable reciprocal budgetary management,Red,0,787
666,43594,8244,154955,0,Managed encompassing website,Yellow,1,157
667,87598,12107,827,0,Cloned tangible help-desk,Red,1,716
668,9844,7712,102592,1,Progressive well-modulated structure,Black,0,790
669,21559,14885,231956,1,Sharable bifurcated core,Green,0,327
670,41125,8982,179991,1,Inverse global utilisation,Yellow,0,157
671,40377,20593,214598,0,Switchable secondary flexibility,Red,0,647
672,15063,2702,207358,1,,Yellow,0,287
673,95035,14305,5841,0,Mandatory solution-oriented array,Red,0,849
674,41468,14878,231247,1,Up-sized real-time complexity,White,1,72
675,56107,169,2349,0,,Blue,1,728
676,12445,12383,179680,0,Devolved systematic analyzer,Black,0,532
677,65854,12339,227019,1,Implemented executive architecture,Pink,0,854
678,72616,14464,64027,1,,Yellow,0,373
679,49127,8306,213127,1,Organic client-driven support,Pink,1,117
680,30325,16189,218413,1,,Blue,0,214
681,12880,19131,103434,1,Assimilated coherent function,White,1,782
682,14162,19416,51333,1,Assimilated tertiary customer loyalty,Green,0,418
683,81357,2710,4293,1,Monitored fault-tolerant concept,Pink,0,849
684,79841,9401,193246,0,Secured neutral architecture,Black,1,309
685,49024,8577,78053,0,Switchable executive hierarchy,Yellow,1,827
686,44206,8402,139119,0,Realigned object-oriented definition,Blue,0,898
687,73222,69,170139,0,Triple-buffered zero administration software,Black,0,20
688,44371,8990,4659,0,Fundamental hybrid project,Black,0,549
689,13416,17239,234745,1,Synchronised impactful focus group,White,1,508
690,40522,175,45865,0,,Yellow,1,385
691,19112,91,198396,0,Configurable bottom-line service-desk,Yellow,1,420
692,22865,14526,145754,1,Versatile disintermediate groupware,Green,0,496
693,94670,20227,231318,0,Grass-roots stable archive,Green,0,379
694,53223,119,221148,0,Adaptive asynchronous forecast,Blue,0,222
695,7208,175,6271,0,,Red,1,630
696,902,14637,4529,0,Synchronised dedicated model,Pink,0,769
697,47231,8947,181685,1,Reactive holistic hub,White,1,576
698,12612,14881,81928,1,Function-based empowering contingency,Green,1,725
699,30765,14395,151595,0,Virtual asynchronous moratorium,Green,1,127
700,85402,12636,99020,1,Robust background challenge,Green,0,917
701,75292,14673,67563,1,Ergonomic modular hierarchy,Green,0,359
702,75307,110,10930,1,Universal analyzing hub,Yellow,1,249
703,27755,187,135459,1,Re-contextualized multi-tasking collaboration,Green,0,902
704,41480,8293,58850,1,,Green,0,436
705,58397,18772,4832,1,Compatible real-time archive,Yellow,1,330
706,20633,17162,15740,0,Ergonomic national Graphic Interface,Green,1,525
707,46499,8214,234337,1,Switchable national algorithm,Black,1,207
708,36215,380,233367,1,Phased didactic budgetary management,White,1,69
709,19983,14072,83037,1,Progressive content-based support,Black,0,916
710,14966,19512,167717,1,,Blue,1,506
711,55727,138,34160,0,,White,1,378
712,17173,14558,149074,0,Visionary discrete workforce,Blue,1,65
713,15297,957,102571,1,Switchable explicit website,Red,0,920
714,10599,14871,9512,1,Adaptive heuristic orchestration,Red,1,429
715,52877,11760,169164,1,,Green,0,663
716,29377,12126,56561,1,Assimilated impactful Graphic Interface,Red,0,141
717,66252,14887,207158,0,,Yellow,0,547
718,26600,96,76963,1,Reverse-engineered content-based algorithm,Pink,1,378
719,49365,8796,234299,1,Object-based neutral installation,Blue,0,67
720,44214,8414,8634,0,Visionary real-time throughput,Yellow,0,601
721,42893,52,164654,0,Persistent interactive hardware,Blue,1,467
722,81006,56,10517,0,Innovative 24/7 encryption,Yellow,1,326
